key,title,studio,totalgross,totaltheaters,openinggross,openingtheaters,boxofficemojo_url,release_date
abcafri01rica,ABC Africa,NYer,9075.0,1.0,559.0,1.0,http://www.boxofficemojo.com/movies/?id=abcafrica.htm,2002-05-03
abcd[an13nce],ABCD (Any Body Can Dance),UTV,222098.0,25.0,95236.0,25.0,http://www.boxofficemojo.com/movies/?id=abcd(anybodycandance).htm,2013-02-08
abcd99abcd,ABCD,Eros,83372.0,38.0,83372.0,38.0,http://www.boxofficemojo.com/movies/?id=abcd.htm,2001-11-30
abcsofd12eath,The ABC's of Death,Magn.,21832.0,19.0,10110.0,19.0,http://www.boxofficemojo.com/movies/?id=theabcsofdeath.htm,2013-03-08
abcsofd14ath2,ABCs of Death 2,Magn.,7171.0,17.0,4022.0,17.0,http://www.boxofficemojo.com/movies/?id=abcsofdeath2.htm,2014-10-31
abducti06tory,Abduction: The Megumi Yokota Story,Sage.,26859.0,1.0,5034.0,1.0,http://www.boxofficemojo.com/movies/?id=abductionthemegumiyokotastory.htm,2006-11-24
abducti11ioni,Abduction,LGF,28087155.0,3118.0,10925253.0,3118.0,http://www.boxofficemojo.com/movies/?id=abduction.htm,2011-09-23
aberdee00deen,Aberdeen,FRun,65090.0,2.0,5065.0,1.0,http://www.boxofficemojo.com/movies/?id=aberdeen.htm,2001-08-17
abomina06able,Abominable,Free,1810.0,1.0,1810.0,1.0,http://www.boxofficemojo.com/movies/?id=abominable.htm,2006-04-14
abouna02ouna,Abouna,Leis.,3290.0,1.0,2350.0,1.0,http://www.boxofficemojo.com/movies/?id=abouna.htm,2004-02-20
aboutab02aboy,About a Boy,Uni.,41385278.0,1756.0,8557630.0,1207.0,http://www.boxofficemojo.com/movies/?id=aboutaboy.htm,2002-05-17
aboutad00adam,About Adam,Mira.,159668.0,11.0,33300.0,5.0,http://www.boxofficemojo.com/movies/?id=aboutadam.htm,2001-05-11
aboutal14alex,About Alex,Scre.,,,,,http://www.boxofficemojo.com/movies/?id=aboutalex.htm,2014-08-08
aboutch12erry,About Cherry,IFC,3003.0,3.0,2760.0,3.0,http://www.boxofficemojo.com/movies/?id=aboutcherry.htm,2012-09-21
aboutfi11ifty,About Fifty,Scre.,,,,,http://www.boxofficemojo.com/movies/?id=aboutfifty.htm,2011-11-11
aboutla14ight,About Last Night (2014),SGem,48637684.0,2253.0,25649011.0,2253.0,http://www.boxofficemojo.com/movies/?id=aboutlastnight(2014).htm,2014-02-14
aboutsc02midt,About Schmidt,NL,65016287.0,1240.0,282367.0,6.0,http://www.boxofficemojo.com/movies/?id=aboutschmidt.htm,2002-12-13
aboutti13imei,About Time,Uni.,15322921.0,1280.0,1076250.0,175.0,http://www.boxofficemojo.com/movies/?id=abouttime.htm,2013-11-01
abovean14yond,Above and Beyond,ICir,288751.0,13.0,6448.0,1.0,http://www.boxofficemojo.com/movies/?id=aboveandbeyond.htm,2015-01-30
abovean15lowi,Above and Below,Osci.,,,,,http://www.boxofficemojo.com/movies/?id=aboveandbelow.htm,2016-04-15
abraham12nter,Abraham Lincoln: Vampire Hunter,Fox,37519139.0,3109.0,16306974.0,3108.0,http://www.boxofficemojo.com/movies/?id=abrahamlincolnvampirehunter.htm,2012-06-22
abrilde01cado,Behind the Sun,Mira.,19861.0,2.0,4671.0,1.0,http://www.boxofficemojo.com/movies/?id=behindthesun.htm,2001-12-12
absence13ncei,Absence,Cdgm.,1031.0,,,,http://www.boxofficemojo.com/movies/?id=absence.htm,2013-07-05
absolut06lson,Absolute Wilson,NYer,66217.0,3.0,6879.0,2.0,http://www.boxofficemojo.com/movies/?id=absolutewilson.htm,2006-10-27
absolut16ovie,Absolutely Fabulous: The Movie,FoxS,4772155.0,355.0,1861118.0,313.0,http://www.boxofficemojo.com/movies/?id=absolutelyfabulousthemovie.htm,2016-07-22
absurdi08stan,Absurdistan,FRun,39683.0,3.0,1441.0,1.0,http://www.boxofficemojo.com/movies/?id=absurdistan.htm,2009-02-06
abusdef13esse,Abuse of Weakness,Strand,31611.0,5.0,9140.0,1.0,http://www.boxofficemojo.com/movies/?id=abuseofweakness.htm,2014-08-15
acaused04rc,You'll Get Over It,Pict.,50256.0,2.0,5384.0,1.0,http://www.boxofficemojo.com/movies/?id=youllgetoverit.htm,2004-06-18
accepte06pted,Accepted,Uni.,36323505.0,2917.0,10023835.0,2914.0,http://www.boxofficemojo.com/movies/?id=accepted.htm,2006-08-18
acciden08band,The Accidental Husband,YFG,,,,,http://www.boxofficemojo.com/movies/?id=theaccidentalhusband.htm,
acciden67dent,Accident,Rialto,17161.0,1.0,5798.0,1.0,http://www.boxofficemojo.com/movies/?id=accident.htm,2014-05-23
account16tant,The Accountant,WB,86260045.0,3402.0,24710273.0,3332.0,http://www.boxofficemojo.com/movies/?id=theaccountant.htm,2016-10-14
acrosst07erse,Across the Universe,SonR,24343673.0,964.0,667784.0,23.0,http://www.boxofficemojo.com/movies/?id=acrosstheuniverse.htm,2007-09-14
actionj14soni,Action Jackson (2014),Eros,256872.0,125.0,171795.0,125.0,http://www.boxofficemojo.com/movies/?id=actionjackson(2014).htm,2014-12-05
actofgo09godi,Act of God,Zeit.,9955.0,1.0,522.0,1.0,http://www.boxofficemojo.com/movies/?id=actofgod.htm,2009-07-31
actofki12ling,Act of Killing,Drft.,486919.0,29.0,27450.0,1.0,http://www.boxofficemojo.com/movies/?id=actofkilling.htm,2013-07-19
actofva12alor,Act of Valor,Rela.,70012847.0,3053.0,24476632.0,3039.0,http://www.boxofficemojo.com/movies/?id=actofvalor.htm,2012-02-24
actress14ress,Actress (2014),CGld,19365.0,4.0,4880.0,1.0,http://www.boxofficemojo.com/movies/?id=actress(2014).htm,2014-11-07
actsofw01ship,Acts of Worship,Mnf.,9377.0,1.0,6626.0,1.0,http://www.boxofficemojo.com/movies/?id=actsofworship.htm,2003-11-21
adam&st05teve,Adam & Steve,TLA,309404.0,17.0,66429.0,17.0,http://www.boxofficemojo.com/movies/?id=adam&steve.htm,2006-03-31
adami09dami,Adam,FoxS,2277396.0,177.0,68377.0,4.0,http://www.boxofficemojo.com/movies/?id=adam.htm,2009-07-29
adamsae05bler,Adam's Apples,Outs,1305.0,1.0,1305.0,1.0,http://www.boxofficemojo.com/movies/?id=adamsapples.htm,2007-03-16
adaptat02ion.,Adaptation.,Sony,22498520.0,672.0,384478.0,7.0,http://www.boxofficemojo.com/movies/?id=adaptation..htm,2002-12-06
adderal15ries,Adderall Diaries,A24,13191.0,31.0,5517.0,30.0,http://www.boxofficemojo.com/movies/?id=adderalldiaries.htm,2016-04-15
addicte14tedi,Addicted,LGF,17390770.0,1037.0,7485346.0,846.0,http://www.boxofficemojo.com/movies/?id=addicted.htm,2014-10-10
addicti11ated,Addiction Incorporated,Vari.,40106.0,5.0,1629.0,1.0,http://www.boxofficemojo.com/movies/?id=addictionincorporated.htm,2011-12-14
adieuau14gage,Goodbye to Language,KL,390099.0,7.0,,,http://www.boxofficemojo.com/movies/?id=goodbyetolanguage.htm,2014-10-24
adjustm11reau,The Adjustment Bureau,Uni.,62495645.0,2847.0,21157730.0,2840.0,http://www.boxofficemojo.com/movies/?id=theadjustmentbureau.htm,2011-03-04
admissi13sion,Admission,Focus,18007317.0,2161.0,6154984.0,2160.0,http://www.boxofficemojo.com/movies/?id=admission.htm,2013-03-22
adorati08tion,Adoration,SPC,294244.0,20.0,39358.0,10.0,http://www.boxofficemojo.com/movies/?id=adoration.htm,2009-05-08
adorati13tion,Adore,EXCL,318982.0,57.0,119806.0,57.0,http://www.boxofficemojo.com/movies/?id=adore.htm,2013-09-06
adrenal02max),Adrenaline Rush: The Science of Risk (IMAX),GSF,10994028.0,17.0,,,http://www.boxofficemojo.com/movies/?id=adrenalinerushthescienceofrisk(imax).htm,2002-10-18
adrifti07ttan,Adrift in Manhattan,Scre.,2099.0,1.0,2099.0,1.0,http://www.boxofficemojo.com/movies/?id=adriftinmanhattan.htm,2007-09-21
adultbe14ners,Adult Beginners,RTWC,108808.0,54.0,36657.0,10.0,http://www.boxofficemojo.com/movies/?id=adultbeginners.htm,2015-04-24
adultwo13orld,Adult World,IFC,25368.0,11.0,3783.0,2.0,http://www.boxofficemojo.com/movies/?id=adultworld.htm,2014-02-14
advance14tyle,Advanced Style,B360,87879.0,12.0,6500.0,1.0,http://www.boxofficemojo.com/movies/?id=advancedstyle.htm,2014-09-26
adventu00nkle,The Adventures of Rocky & Bullwinkle,Uni.,26005820.0,2482.0,6814270.0,2460.0,http://www.boxofficemojo.com/movies/?id=theadventuresofrocky&bullwinkle.htm,2000-06-30
adventu02nash,The Adventures of Pluto Nash,WB,4420080.0,2320.0,2182900.0,2320.0,http://www.boxofficemojo.com/movies/?id=theadventuresofplutonash.htm,2002-08-16
adventu05l3-d,The Adventures of Sharkboy and Lavagirl in 3D,Dim.,39177684.0,2655.0,12582088.0,2655.0,http://www.boxofficemojo.com/movies/?id=theadventuresofsharkboyandlavagirlin3d.htm,2005-06-10
adventu08ower,Adventures of Power,Vari.,17419.0,3.0,4254.0,2.0,http://www.boxofficemojo.com/movies/?id=adventuresofpower.htm,2009-10-09
adventu09land,Adventureland,Mira.,16044025.0,1876.0,5722039.0,1862.0,http://www.boxofficemojo.com/movies/?id=adventureland.htm,2009-04-03
adventu11ntin,The Adventures of Tintin,Par.,77591831.0,3087.0,9720993.0,3087.0,http://www.boxofficemojo.com/movies/?id=theadventuresoftintin.htm,2011-12-21
adventu13sbox,The Adventurer: The Curse of the Midas Box,TFA,6399.0,82.0,4756.0,82.0,http://www.boxofficemojo.com/movies/?id=theadventurerthecurseofthemidasbox.htm,2014-01-10
aedilha16hkil,Ae Dil Hai Mushkil,FIP,4264983.0,302.0,2190042.0,302.0,http://www.boxofficemojo.com/movies/?id=aedilhaimushkil.htm,2016-10-28
aefondk04s...,A Fond Kiss,Castle,30148.0,2.0,11250.0,2.0,http://www.boxofficemojo.com/movies/?id=afondkiss.htm,2004-11-26
aeonflu05flux,Aeon Flux,Par.,25874337.0,2608.0,12661112.0,2608.0,http://www.boxofficemojo.com/movies/?id=aeonflux.htm,2005-12-02
aferim!15rim!,Aferim!,BWP,108110.0,8.0,15892.0,5.0,http://www.boxofficemojo.com/movies/?id=aferim!.htm,2016-01-22
affairo01lace,The Affair of the Necklace,WB,471210.0,40.0,125523.0,18.0,http://www.boxofficemojo.com/movies/?id=theaffairofthenecklace.htm,2001-11-30
afflict11cted,The Afflicted,Noct.,212940.0,13.0,90272.0,13.0,http://www.boxofficemojo.com/movies/?id=theafflicted.htm,2011-10-21
afflict13cted,Afflicted (2014),CBS,121179.0,44.0,69447.0,44.0,http://www.boxofficemojo.com/movies/?id=afflicted(2014).htm,2014-04-04
afghans09star,Afghan Star,Zeit.,102115.0,5.0,3671.0,1.0,http://www.boxofficemojo.com/movies/?id=afghanstar.htm,2009-06-26
african11cats,African Cats,BV,15428747.0,1224.0,6003200.0,1220.0,http://www.boxofficemojo.com/movies/?id=africancats.htm,2011-04-22
after.l09life,After.Life,Anch.,108595.0,41.0,59946.0,41.0,http://www.boxofficemojo.com/movies/?id=after.life.htm,2010-04-09
after11fter,After,,24544.0,1.0,6333.0,1.0,http://www.boxofficemojo.com/movies/?id=after.htm,2011-09-09
afterda06efor,After Dark's Horror Fest: 8 Films to Die For,Free,2575000.0,488.0,2310680.0,488.0,http://www.boxofficemojo.com/movies/?id=afterdarkshorrorfest8filmstodiefor.htm,2006-11-17
afterda07est2,After Dark's Horrorfest 2,ADF,874635.0,323.0,502148.0,323.0,http://www.boxofficemojo.com/movies/?id=afterdarkshorrorfest2.htm,2007-11-09
afterea13arth,After Earth,Sony,60522097.0,3401.0,27520040.0,3401.0,http://www.boxofficemojo.com/movies/?id=afterearth.htm,2013-05-31
afterfr02edom,After Freedom,Vita.,35639.0,2.0,11456.0,2.0,http://www.boxofficemojo.com/movies/?id=afterfreedom.htm,2004-05-14
afterin05ence,After Innocence,NYer,114264.0,4.0,10194.0,1.0,http://www.boxofficemojo.com/movies/?id=afterinnocence.htm,2005-10-21
afterli09ight,The Afterlight,CP,3059.0,1.0,1466.0,1.0,http://www.boxofficemojo.com/movies/?id=theafterlight.htm,2010-09-10
afterma15hvii,Aftermath (2014),Free,3451.0,1.0,1124.0,1.0,http://www.boxofficemojo.com/movies/?id=aftermath(2014).htm,2014-11-28
afterno13ercq,Afternoon of a Faun,KL,172450.0,11.0,15292.0,2.0,http://www.boxofficemojo.com/movies/?id=afternoonofafaun.htm,2014-02-05
afterno13ight,Afternoon Delight,TFA,174496.0,39.0,27352.0,2.0,http://www.boxofficemojo.com/movies/?id=afternoondelight.htm,2013-08-30
aftersc03cial,Barely Legal,Sony,26511.0,20.0,15766.0,20.0,http://www.boxofficemojo.com/movies/?id=barelylegal.htm,2005-10-21
aftersc081wd,Afterschool,IFC,3911.0,1.0,2606.0,1.0,http://www.boxofficemojo.com/movies/?id=afterschool.htm,2009-10-02
aftersh12hock,Aftershock,RTWC,58510.0,110.0,40179.0,110.0,http://www.boxofficemojo.com/movies/?id=aftershock.htm,2013-05-10
afterth04nset,After the Sunset,NL,28331233.0,2819.0,11100392.0,2819.0,http://www.boxofficemojo.com/movies/?id=afterthesunset.htm,2004-11-12
afterth09ited,After the Cup: Sons of Sakhnin United,Vari.,11538.0,3.0,2501.0,1.0,http://www.boxofficemojo.com/movies/?id=afterthecupsonsofsakhninunited.htm,2010-05-21
afterth11zard,After the Wizard,BGP,3184.0,2.0,2527.0,2.0,http://www.boxofficemojo.com/movies/?id=afterthewizard.htm,2012-08-10
afterth15ball,After The Ball,Free,161820.0,43.0,31718.0,41.0,http://www.boxofficemojo.com/movies/?id=aftertheball.htm,2015-02-27
afterti13ller,After Tiller,Osci.,72125.0,6.0,15500.0,2.0,http://www.boxofficemojo.com/movies/?id=aftertiller.htm,2013-09-20
afterwo15ords,After Words,L33,,10.0,,10.0,http://www.boxofficemojo.com/movies/?id=afterwords.htm,2015-08-21
against04opes,Against the Ropes,Par.,5884190.0,1601.0,3038546.0,1601.0,http://www.boxofficemojo.com/movies/?id=againsttheropes.htm,2004-02-20
against14esun,Against the Sun,TAFC,4646.0,11.0,3023.0,11.0,http://www.boxofficemojo.com/movies/?id=againstthesun.htm,2015-01-23
agentco03anks,Agent Cody Banks,MGM,47938330.0,3369.0,14064317.0,3369.0,http://www.boxofficemojo.com/movies/?id=agentcodybanks.htm,2003-03-14
agentco04ndon,Agent Cody Banks 2: Destination London,MGM,23630159.0,2973.0,8014005.0,2973.0,http://www.boxofficemojo.com/movies/?id=agentcodybanks2destinationlondon.htm,2004-03-12
agentvi12inod,Agent Vinod,Eros,698210.0,122.0,427043.0,122.0,http://www.boxofficemojo.com/movies/?id=agentvinod.htm,2012-03-23
ageofad15line,The Age of Adaline,LGF,42629776.0,3070.0,13203458.0,2991.0,http://www.boxofficemojo.com/movies/?id=theageofadaline.htm,2015-04-24
ageofsh16dows,The Age of Shadows,CJ,541719.0,33.0,165685.0,33.0,http://www.boxofficemojo.com/movies/?id=theageofshadows.htm,2016-09-23
aggress05ives,The Aggressives,7Art,6533.0,1.0,3769.0,1.0,http://www.boxofficemojo.com/movies/?id=theaggressives.htm,2005-10-07
agneepa12path,Agneepath,Eros,1986748.0,132.0,1140464.0,132.0,http://www.boxofficemojo.com/movies/?id=agneepath.htm,2012-01-26
agnesun04uder,Agnes and His Brothers,FRun,2731.0,1.0,1544.0,1.0,http://www.boxofficemojo.com/movies/?id=agnesandhisbrothers.htm,2006-06-09
agnivar02rsha,Agnivarsha - The Fire and the Rain,Cineb.,51549.0,8.0,18887.0,8.0,http://www.boxofficemojo.com/movies/?id=agnivarsha-thefireandtherain.htm,2002-08-30
agora09gora,Agora,NM,619423.0,17.0,33262.0,2.0,http://www.boxofficemojo.com/movies/?id=agora.htm,2010-05-28
agronom03mist,The Agronomist,Think,226189.0,21.0,30855.0,7.0,http://www.boxofficemojo.com/movies/?id=theagronomist.htm,2004-04-23
aheadof09uber,Ahead of Time,Vita.,33024.0,3.0,12790.0,1.0,http://www.boxofficemojo.com/movies/?id=aheadoftime.htm,2010-09-10
ahfeizi90zyun,Days of Being Wild,Kino,146310.0,4.0,18090.0,1.0,http://www.boxofficemojo.com/movies/?id=daysofbeingwild.htm,2004-11-19
ah-ga-s16-ssi,The Handmaiden,Magn.,2006788.0,125.0,92129.0,5.0,http://www.boxofficemojo.com/movies/?id=thehandmaiden.htm,2016-10-21
ahivael12ablo,Here Comes the Devil,Magn.,4534.0,2.0,783.0,2.0,http://www.boxofficemojo.com/movies/?id=herecomesthedevil.htm,2013-12-13
aidaatl07cala,Aida at La Scala,Emr.,222927.0,52.0,97874.0,52.0,http://www.boxofficemojo.com/movies/?id=aidaatlascala.htm,2007-12-09
aii12aii,Love (2012),CL,309200.0,15.0,83178.0,7.0,http://www.boxofficemojo.com/movies/?id=love(2012).htm,2012-02-17
aileen:03ller,Aileen: The Life and Death of a Serial Killer,Lant,97362.0,6.0,16158.0,3.0,http://www.boxofficemojo.com/movies/?id=aileenthelifeanddeathofaserialkiller.htm,2004-01-09
aimee&j99guar,Aimee & Jaguar,Zeit.,927107.0,16.0,42919.0,7.0,http://www.boxofficemojo.com/movies/?id=aimee&jaguar.htm,2000-08-11
"aimer,b14nter",Life of Riley,KL,11616.0,1.0,,,http://www.boxofficemojo.com/movies/?id=lifeofriley.htm,2014-10-24
ain'tin10helm,Ain't In It For My Health: A Film About Levon Helm,KL,113966.0,10.0,7937.0,1.0,http://www.boxofficemojo.com/movies/?id=aintinitformyhealthafilmaboutlevonhelm.htm,2013-04-19
ain'tth13ints,Ain't Them Bodies Saints,IFC,396519.0,44.0,26419.0,3.0,http://www.boxofficemojo.com/movies/?id=aintthembodiessaints.htm,2013-08-16
airguit06tion,Air Guitar Nation,Shad.,71471.0,10.0,7035.0,1.0,http://www.boxofficemojo.com/movies/?id=airguitarnation.htm,2007-03-23
airibre08athe,The Air I Breathe,Think,25775.0,7.0,19487.0,7.0,http://www.boxofficemojo.com/movies/?id=theairibreathe.htm,2008-01-25
airrace12rs3d,Air Racers 3D,3D,1309987.0,10.0,,,http://www.boxofficemojo.com/movies/?id=airracers3d.htm,2012-04-06
aitraaz04raaz,Aitraaz,Zee,91998.0,24.0,,,http://www.boxofficemojo.com/movies/?id=aitraaz.htm,2004-11-12
aiweiwe12orry,Ai Weiwei: Never Sorry,IFC,534100.0,37.0,41104.0,5.0,http://www.boxofficemojo.com/movies/?id=aiweiweineversorry.htm,2012-07-27
aiweiwe13case,Ai Weiwei: The Fake Case,ICir,45255.0,8.0,5066.0,1.0,http://www.boxofficemojo.com/movies/?id=aiweiweithefakecase.htm,2014-05-16
ajami09jami,Ajami,Kino,622403.0,23.0,35792.0,3.0,http://www.boxofficemojo.com/movies/?id=ajami.htm,2010-02-03
ajeossi10ossi,The Man From Nowhere,CJ,528175.0,19.0,35751.0,1.0,http://www.boxofficemojo.com/movies/?id=themanfromnowhere.htm,2010-10-01
aka02aka,AKA,Emp.,49988.0,3.0,7553.0,3.0,http://www.boxofficemojo.com/movies/?id=aka.htm,2003-12-12
akaihas01mizu,Warm Water Under a Red Bridge,Cow.,71094.0,4.0,2524.0,1.0,http://www.boxofficemojo.com/movies/?id=warmwaterunderaredbridge.htm,2002-05-03
akeelah06ebee,Akeelah and the Bee,LGF,18848430.0,2195.0,6011585.0,2195.0,http://www.boxofficemojo.com/movies/?id=akeelahandthebee.htm,2006-04-28
akirai16irai,Naam Hai Akira,FIP,219401.0,71.0,136644.0,71.0,http://www.boxofficemojo.com/movies/?id=naamhaiakira.htm,2016-09-02
ak-uiye15e-gi,The Chronicles of Evil,CJ,105057.0,13.0,,,http://www.boxofficemojo.com/movies/?id=thechroniclesofevil.htm,2015-05-15
alabama09moon,Alabama Moon,,47305.0,7.0,6568.0,7.0,http://www.boxofficemojo.com/movies/?id=alabamamoon.htm,2011-03-18
alafoli02tout,"He Loves Me, He Loves Me Not",IDP,1011102.0,23.0,76000.0,13.0,http://www.boxofficemojo.com/movies/?id=helovesmehelovesmenot.htm,2003-02-14
alamar09amar,Alamar,FM,61613.0,3.0,7668.0,1.0,http://www.boxofficemojo.com/movies/?id=alamar.htm,2010-07-14
alamo04lamo,The Alamo (2004),BV,22414961.0,2609.0,9124701.0,2609.0,http://www.boxofficemojo.com/movies/?id=thealamo(2004).htm,2004-04-09
alanpar13papa,Alan Partridge: The Movie,Magn.,153426.0,22.0,12664.0,3.0,http://www.boxofficemojo.com/movies/?id=alanpartridgethemovie.htm,2014-04-04
albatro11ross,Albatross,IFC,,1.0,,1.0,http://www.boxofficemojo.com/movies/?id=albatross.htm,2012-01-13
albertn11obbs,Albert Nobbs,RAtt.,3014696.0,245.0,696088.0,245.0,http://www.boxofficemojo.com/movies/?id=albertnobbs.htm,2012-01-27
alceste13ette,Bicycling with Moliere,Strand,59874.0,6.0,3896.0,1.0,http://www.boxofficemojo.com/movies/?id=bicyclingwithmoliere.htm,2014-04-23
aleksan07ndra,Alexandra,CGld,128222.0,4.0,9401.0,1.0,http://www.boxofficemojo.com/movies/?id=alexandra.htm,2008-03-26
alex&em03emma,Alex and Emma,WB,14218698.0,2310.0,6111074.0,2310.0,http://www.boxofficemojo.com/movies/?id=alexandemma.htm,2003-06-20
alexand03ject,Alexandra's Project,All.,752148.0,29.0,37078.0,10.0,http://www.boxofficemojo.com/movies/?id=alexandrasproject.htm,2003-12-19
alexand04nder,Alexander,WB,34297191.0,2445.0,13687087.0,2445.0,http://www.boxofficemojo.com/movies/?id=alexander.htm,2004-11-24
alexand14dday,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,66954149.0,3117.0,18360230.0,3088.0,http://www.boxofficemojo.com/movies/?id=alexanderandtheterriblehorriblenogoodverybadday.htm,2014-10-10
alexcro12ross,Alex Cross,LG/S,25888412.0,2541.0,11396768.0,2539.0,http://www.boxofficemojo.com/movies/?id=alexcross.htm,2012-10-19
alexofv14nice,Alex of Venice,Scre.,,,,,http://www.boxofficemojo.com/movies/?id=alexofvenice.htm,2015-04-17
alfie04lfie,Alfie,Par.,13399812.0,2215.0,6218335.0,2215.0,http://www.boxofficemojo.com/movies/?id=alfie.htm,2004-11-05
alfrank06poke,Al Franken: God Spoke,Bal.,102990.0,10.0,10533.0,2.0,http://www.boxofficemojo.com/movies/?id=alfrankengodspoke.htm,2006-09-13
algeria14rian,The Algerian,Hann.,,,,,http://www.boxofficemojo.com/movies/?id=thealgerian.htm,2015-06-26
algorit13thms,Algorithms,FRun,2021.0,1.0,317.0,1.0,http://www.boxofficemojo.com/movies/?id=algorithms.htm,2014-10-17
ali01ali,Ali,Sony,58203105.0,2521.0,14710892.0,2446.0,http://www.boxofficemojo.com/movies/?id=ali.htm,2001-12-25
alibi06libi,The Alibi,IDP,,,,,http://www.boxofficemojo.com/movies/?id=thealibi.htm,
aliceet98rtin,Alice et Martin,USA,500896.0,20.0,51294.0,8.0,http://www.boxofficemojo.com/movies/?id=aliceetmartin.htm,2000-07-21
alicein10land,Alice in Wonderland (2010),BV,334191110.0,3739.0,116101023.0,3728.0,http://www.boxofficemojo.com/movies/?id=aliceinwonderland(2010).htm,2010-03-05
alicene07neel,Alice Neel,SeeT,48969.0,1.0,6207.0,1.0,http://www.boxofficemojo.com/movies/?id=aliceneel.htm,2007-04-20
aliceth16lass,Alice Through the Looking Glass,BV,77041381.0,3763.0,26858726.0,3763.0,http://www.boxofficemojo.com/movies/?id=alicethroughthelookingglass.htm,2016-05-27
alienab14tion,Alien Abduction,IFC,12897.0,13.0,10514.0,13.0,http://www.boxofficemojo.com/movies/?id=alienabduction.htm,2014-04-04
aliensi09ttic,Aliens in the Attic,Fox,25200412.0,3108.0,8008423.0,3106.0,http://www.boxofficemojo.com/movies/?id=aliensintheattic.htm,2009-07-31
alienso05deep,Aliens of the Deep (IMAX),BV,8968684.0,27.0,479368.0,27.0,http://www.boxofficemojo.com/movies/?id=aliensofthedeep(imax).htm,2005-01-28
alientr09pass,Alien Trespass,RAtt.,104526.0,40.0,43437.0,40.0,http://www.boxofficemojo.com/movies/?id=alientrespass.htm,2009-04-03
alila03lila,Alila,Kino,50961.0,4.0,3063.0,1.0,http://www.boxofficemojo.com/movies/?id=alila.htm,2004-02-27
alivein14side,Alive Inside,B360,256682.0,20.0,7200.0,1.0,http://www.boxofficemojo.com/movies/?id=aliveinside.htm,2014-07-18
allabou02mins,All About the Benjamins,NL,25916319.0,1519.0,10007291.0,1505.0,http://www.boxofficemojo.com/movies/?id=allaboutthebenjamins.htm,2002-03-08
