key,title,year,opening_date,releasemonth,releaseweekday,releaseweeknumber,total_gross,adjusted_gross,nVotes,userscore,metascore,metacritic_user_score,studio,total_theaters,opening_gross,adjusted_opening_gross,opening_theaters,vote_distribution,metatitle,metayear,imdbtitle,imdbyear,cpimultiplier
anunrea06eman,An Unreasonable Man,2007,1/31/07,January,Wednesday,5,176647,206413.6811,1537,7.9,75,8.1,IFC,11,9813,11466.5828,1,1311,An Unreasonable Man,2007,An Unreasonable Man,2006,1.168509406
because07idso,Because I Said So,2007,2/2/07,February,Friday,5,42674040,49599640.84,32022,5.6,26,3.1,Uni.,2529,13122865,15252584.26,2526,121000,Because I Said So,2007,Because I Said So,2007,1.162290724
constel05tion,Constellation,2007,2/2/07,February,Friday,5,306533,356280.4624,459,3.4,41,5.2,BPic,238,215801,250823.5005,238,3100000001,Constellation,2007,Constellation,2005,1.162290724
eastofh06vana,East of Havana,2007,2/2/07,February,Friday,5,11550,13424.45786,62,6.6,70, ,BMG,1,4800,5578.995474,1,1000001103,East of Havana,2007,East of Havana,2006,1.162290724
enelhoy06oyoi,In the Pit,2007,2/2/07,February,Friday,5,10433,12126.17912,349,7.4,61, ,Kino,2,1986,2308.309377,1,12211,In the Pit,2007,En el hoyo,2006,1.162290724
fired!07red!,Fired!,2007,2/2/07,February,Friday,5,5661,6579.727787,348,5.6,36, ,ICir,4,2158,2508.223382,4,111000,Fired!,2007,Fired!,2007,1.162290724
messeng07gers,The Messengers,2007,2/2/07,February,Friday,5,35374833,41115840.25,33216,5.4,34,4.8,SGem,2529,14713321,17101156.51,2528,1221000,The Messengers,2007,The Messengers,2007,1.162290724
puccini06ners,Puccini for Beginners,2007,2/2/07,February,Friday,5,89464,103983.1773,2036,6.1,54,8.3,Strand,11,13380,15551.44988,2,122100,Puccini for Beginners,2007,Puccini for Beginners,2006,1.162290724
situati06ioni,The Situation,2007,2/2/07,February,Friday,5,48896,56831.36723,745,6.5,45, ,Shad.,7,7187,8353.383432,2,112101,The Situation,2007,The Situation,2006,1.162290724
blackfr04iday,Black Friday,2007,2/9/07,February,Friday,6,35000,40680.17533,8715,8.6,76,8.3,AdL.,10,25000,29057.26809,10,233,Black Friday,2007,Black Friday,2004,1.162290724
daslebe06eren,The Lives of Others,2007,2/9/07,February,Friday,6,11286112,13117743.29,253834,8.5,89,8.9,SPC,259,213589,248252.5134,9,1232,The Lives of Others,2006,Das Leben der Anderen,2006,1.162290724
hanniba07sing,Hannibal Rising,2007,2/9/07,February,Friday,6,27670986,32161730.35,85055,6.2,35,4.9,MGM/W,3003,13051650,15169811.73,3003,122100,Hannibal Rising,2007,Hannibal Rising,2007,1.162290724
lastsin07ater,The Last Sin Eater,2007,2/9/07,February,Friday,6,388390,451422.0942,1556,5.9,37,8.4,BPic,429,246483,286484.9045,429,111101,The Last Sin Eater,2007,The Last Sin Eater,2007,1.162290724
norbit07rbit,Norbit,2007,2/9/07,February,Friday,6,95673607,111200545.9,52001,3.9,27,4.3,P/DW,3145,34195434,39745035.73,3136,1111110000,Norbit,2007,Norbit,2007,1.162290724
noteson06nken,Notes on Marie Menken,2007,2/9/07,February,Friday,6,577,670.6417476,38,7.2,61, ,Icar.,1,577,670.6417476,1,..00012201,Notes on Marie Menken,2007,Notes on Marie Menken,2006,1.162290724
bamako06mako,Bamako,2007,2/14/07,February,Wednesday,7,112351,130584.5251,1033,6.8,81,7,NYer,4,10183,11835.60644,1,12101,Bamako,2007,Bamako,2006,1.162290724
daddy's07irls,Tyler Perry's Daddy's Little Girls,2007,2/14/07,February,Wednesday,7,31366978,36457547.56,5857,5.4,49,5.7,LGF,2111,11210754,13030155.38,2111,2000011002,Daddy's Little Girls,2007,Daddy's Little Girls,2007,1.162290724
musican07rics,Music and Lyrics,2007,2/14/07,February,Wednesday,7,50572589,58780051.07,80165,6.5,59,8.3,WB,2955,13623630,15834618.77,2955,122100,Music and Lyrics,2007,Music and Lyrics,2007,1.162290724
breach07each,Breach,2007,2/16/07,February,Friday,7,33231264,38624389.89,51769,7,74,7.2,Uni.,1505,10504990,12209852.43,1489,13200,Breach,2007,Breach,2007,1.162290724
bridget07thia,Bridge to Terabithia,2007,2/16/07,February,Friday,7,82272442,95624496.16,108272,7.2,74,7.3,BV,3210,22564612,26226639.21,3139,12211,Bridge to Terabithia,2007,Bridge to Terabithia,2007,1.162290724
bruderm05mord,Fratricide,2007,2/16/07,February,Friday,7,5428,6308.914049,256,6.8,68, ,Koch,2,4343,5047.828613,2,12101,Fratricide,2006,Brudermord,2005,1.162290724
eklavya07avya,Eklavya - The Royal Guard,2007,2/16/07,February,Friday,7,1290212,1499601.439,2631,6.2,69,7.4,Eros,80,690423,802472.2484,80,111101,Eklavya: The Royal Guard,2007,Eklavya,2007,1.162290724
fauteui06stre,Avenue Montaigne,2007,2/16/07,February,Friday,7,2044858,2376719.485,3636,6.8,64,7.5,Think,52,29377,34144.61459,2,13200,Avenue Montaigne,2007,Fauteuils d'orchestre,2006,1.162290724
ghostri07ider,Ghost Rider,2007,2/16/07,February,Friday,7,115802596,134596283.1,179631,5.2,35,3.5,Sony,3620,45388836,52755023.05,3619,1221000,Ghost Rider,2007,Ghost Rider,2007,1.162290724
grbavic06vica,Grbavica: The Land of My Dreams,2007,2/16/07,February,Friday,7,43460,50513.15486,4932,7.3,71,7.2,Strand,3,4977,5784.720932,1,12211,Grbavica: The Land of My Dreams,2007,Grbavica,2006,1.162290724
karovla05ayit,Close to Home,2007,2/16/07,February,Friday,7,20931,24327.90714,831,7,64, ,IFC,6,5630,6543.696775,2,13200,Close to Home,2007,Karov La Bayit,2005,1.162290724
abandon06oned,The Abandoned,2007,2/23/07,February,Friday,8,1331137,1547168.187,10931,5.7,42,5.9,ADF,1000,782000,908911.346,1000,121000,The Abandoned,2007,The Abandoned,2006,1.162290724
amazing06race,Amazing Grace,2007,2/23/07,February,Friday,8,21250683,24699471.73,20415,7.5,65,8.1,IDP,1162,4054542,4712556.556,791,12211,Amazing Grace,2007,Amazing Grace,2006,1.162290724
astrona06rmer,The Astronaut Farmer,2007,2/23/07,February,Friday,8,11003643,12789432.19,19514,6.3,55,5.5,WB,2155,4454319,5177213.654,2155,122100,The Astronaut Farmer,2007,The Astronaut Farmer,2006,1.162290724
glaston06bury,Glastonbury,2007,2/23/07,February,Friday,8,8419,9785.325604,718,6.7,60,8.4,Think,3,1179,1370.340763,1,12100,Glastonbury,2007,Glastonbury,2006,1.162290724
graymat06ersi,Gray Matters,2007,2/23/07,February,Friday,8,71561,83174.68648,5973,5.8,31,8,YFG,19,25714,29887.14367,15,121100,Gray Matters,2007,Gray Matters,2006,1.162290724
reno91107iami,Reno 911!: Miami,2007,2/23/07,February,Friday,8,20342161,23643505.03,23722,5.9,47,5.1,Fox,2702,10273477,11940767.02,2702,111101,Reno 911!: Miami,2007,Reno 911!: Miami,2007,1.162290724
starter06or10,Starter for 10,2007,2/23/07,February,Friday,8,216839,252029.9583,16680,6.8,69,7.6,PicH,32,37141,43168.63977,20,23100,Starter for 10,2007,Starter for 10,2006,1.162290724
diegroß05ill,Into Great Silence,2007,2/28/07,February,Wednesday,9,790452,918735.0272,1837,7.4,78,8.4,Zeit.,19,11355,13197.81117,1,11212,Into Great Silence,2007,Die große Stille,2005,1.162290724
wildtig06nown,Wild Tigers I Have Known,2007,2/28/07,February,Wednesday,9,9946,11560.14354,1789,6.2,52,6.4,IFC,1,4515,5247.742618,1,111101,Wild Tigers I Have Known,2007,Wild Tigers I Have Known,2006,1.162290724
blacksn06moan,Black Snake Moan,2007,3/2/07,March,Friday,9,9396870,10823340.78,51766,7,52,7.4,ParV,1253,4143199,4772148.036,1252,13200,Black Snake Moan,2007,Black Snake Moan,2006,1.151802758
catsofm06tani,The Cats of Mirikitani,2007,3/2/07,March,Friday,9,38925,44833.92236,678,8.3,73,8.5,LucD.,3,5160,5943.302232,1,1223,The Cats of Mirikitani,2007,The Cats of Mirikitani,2006,1.151802758
fullofi07ofit,Full of It,2007,3/2/07,March,Friday,9,14273,16439.68077,2934,5.7,33,6.2,NL,15,11431,13166.25733,15,121000,Full of It,2007,Full of It,2007,1.151802758
wildhog07hogs,Wild Hogs,2007,3/2/07,March,Friday,9,168273550,193817939,98753,5.9,27,4.8,BV,3401,39699023,45725444.19,3287,122000,Wild Hogs,2007,Wild Hogs,2007,1.151802758
zodiac07diac,Zodiac,2007,3/2/07,March,Friday,9,33080084,38101731.99,293126,7.7,78,8.5,Par.,2379,13395610,15429100.55,2362,2311,Zodiac,2007,Zodiac,2007,1.151802758
lesange06eurs,Exterminating Angels,2007,3/7/07,March,Wednesday,10,23308,26846.21869,2348,5.5,54, ,IFC,2,6485,7469.440887,1,1111000,The Exterminating Angels,2007,Les anges exterminateurs,2006,1.151802758
30006300,300,2007,3/9/07,March,Friday,10,210614939,242586867.7,597715,7.7,52,7.2,WB,3280,70885301,81645885.21,3103,1212,300,2007,300,2006,1.151802758
gwoemul06emul,The Host,2007,3/9/07,March,Friday,10,2201923,2536180.985,67551,7,85,6.7,Magn.,116,314488,362228.1458,71,12210,The Host,2007,Gwoemul,2006,1.151802758
maxedou06ders,Maxed Out,2007,3/9/07,March,Friday,10,58829,67759.40446,2042,7.3,65,5.3,Magn.,6,20024,23063.69843,6,12211,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",2007,"Maxed Out: Hard Times, Easy Credit and the Eraof Predatory Lenders",2006,1.151802758
namesak06sake,The Namesake,2007,3/9/07,March,Friday,10,13569248,15629097.27,16282,7.6,82,8,FoxS,335,248552,286282.8792,6,2311,The Namesake,2007,The Namesake,2006,1.151802758
shootin05dogs,Beyond the Gates,2007,3/9/07,March,Friday,10,40848,47048.83907,9564,7.7,71,7.7,IFC,7,6374,7341.590781,1,2311,Beyond the Gates,2007,Shooting Dogs,2005,1.151802758
ultimat06gift,The Ultimate Gift,2007,3/9/07,March,Friday,10,3438735,3960744.458,13919,7.4,49,8.5,BPic,816,1241079,1429478.215,816,11212,The Ultimate Gift,2007,The Ultimate Gift,2006,1.151802758
blokada06adai,Blockade,2007,3/14/07,March,Wednesday,11,11750,13533.68241,206,7.6,70, ,Icar.,1,5271,6071.152338,1,11311,Blockade,2007,Blokada,2006,1.151802758
adamsab05bler,Adam's Apples,2007,3/16/07,March,Friday,11,1305,1503.102599,34599,7.8,51,7.3,Outs,1,1305,1503.102599,1,1311,Adam's Apples,2007,Adams æbler,2005,1.151802758
america06lity,American Cannibal,2007,3/16/07,March,Friday,11,16566,19080.76449,309,4.9,44,7.8,Life,1,4778,5503.313579,1,1000011001,American Cannibal: The Road to Reality,2007,American Cannibal: The Road to Reality,2006,1.151802758
behindt06rnon,Behind the Mask: The Rise of Leslie Vernon,2007,3/16/07,March,Friday,11,69136,79631.03549,16811,6.8,66,8.6,Anch.,72,38500,44344.40619,72,12111,Behind the Mask: The Rise of Leslie Vernon,2007,Behind the Mask: The Rise of Leslie Vernon,2006,1.151802758
deadsil07ence,Dead Silence,2007,3/16/07,March,Friday,11,16809076,19360740.1,64380,6.2,34,6.5,Uni.,1806,7842725,9033272.287,1805,122100,Dead Silence,2007,Dead Silence,2007,1.151802758
ithinki07wife,I Think I Love My Wife,2007,3/16/07,March,Friday,11,12550605,14455821.46,13733,5.5,49,6.2,FoxS,1794,5674802,6536252.596,1776,1121000,I Think I Love My Wife,2007,I Think I Love My Wife,2007,1.151802758
koshpen05iler,Nomad [The Warrior],2007,3/16/07,March,Friday,11,79123,91134.08964,3293,6,49,4.4,Wein.,60,14250,16413.1893,30,121001,Nomad,2007,Köshpendiler,2005,1.151802758
premoni07tion,Premonition,2007,3/16/07,March,Friday,11,47852604,55116761.27,5,7,29,5.5,Sony,2831,17558689,20224146.42,2831,2.....4..4,Premonition,2007,The Premonition,2007,1.151802758
tortill07aven,Tortilla Heaven,2007,3/16/07,March,Friday,11,105401,121401.1625,337,5.5,22,8.3,Wildc.,76,73452,84602.21619,76,110002,Tortilla Heaven,2007,Tortilla Heaven,2007,1.151802758
windtha06rley,The Wind That Shakes the Barley,2007,3/16/07,March,Friday,11,1836089,2114812.374,36255,7.5,82,7.9,IFC,50,135554,156131.4711,15,2311,The Wind That Shakes the Barley,2007,The Wind That Shakes the Barley,2006,1.151802758
airguit06tion,Air Guitar Nation,2007,3/23/07,March,Friday,12,71471,82320.49493,1216,7.2,72,8.1,Shad.,10,7035,8102.932404,1,12211,Air Guitar Nation,2007,Air Guitar Nation,2006,1.151802758
boycult06ture,Boy Culture,2007,3/23/07,March,Friday,12,220409,253867.6941,4505,6.9,56,7.6,TLA,7,27835,32060.42977,3,12111,Boy Culture,2007,Boy Culture,2006,1.151802758
colourm05tory,Color Me Kubrick,2007,3/23/07,March,Friday,12,71190,81996.83836,5567,6.2,57, ,Magn.,19,37201,42848.21441,19,122100,Color Me Kubrick,2007,Colour Me Kubrick: A True...ish Story,2005,1.151802758
firstsn06snow,First Snow,2007,3/23/07,March,Friday,12,214864,247480.9478,6803,6.3,58,7,YFG,33,15189,17494.73209,3,122100,First Snow,2007,First Snow,2006,1.151802758
hillsha07esii,The Hills Have Eyes 2,2007,3/23/07,March,Friday,12,20804166,23962295.78,48838,5.1,32,4.8,FoxA,2465,9686362,11156778.47,2447,1221000,The Hills Have Eyes II,2007,The Hills Have Eyes II,2007,1.151802758
journey06fall,Journey from the Fall,2007,3/23/07,March,Friday,12,641039,738350.4883,772,7.4,70,8,ImAs,14,83397,96056.89462,4,1112,Journey from the Fall,2007,Journey from the Fall,2006,1.151802758
lastmim07imzy,The Last Mimzy,2007,3/23/07,March,Friday,12,21471047,24730411.16,18510,6.3,59,5.4,NL,3017,10024819,11546614.17,3017,122100,The Last Mimzy,2007,The Last Mimzy,2007,1.151802758
offside06idei,Offside,2007,3/23/07,March,Friday,12,180530,207934.9519,5755,7.3,85,8.1,SPC,17,18003,20735.90506,5,12211,Offside,2007,Offside,2006,1.151802758
pagetur07rner,The Page Turner,2007,3/23/07,March,Friday,12,209659,241485.8145,16,6.7,67,7.6,Tar.,15,18844,21704.57118,2,0.1.012011,The Page Turner,2007,The Page Turner,2007,1.151802758
pride07ride,Pride,2007,3/23/07,March,Friday,12,7057600,8128963.146,5483,5.8,55,8.1,LGF,1518,3533300,4069664.686,1518,1000011101,Pride,2007,Pride,2007,1.151802758
prisone06lair,The Prisoner or: How I Planned to Kill Tony Blair,2007,3/23/07,March,Friday,12,3103,3574.043959,261,6.9,67,7.8,RedE,2,2194,2527.055251,2,0.00011201,The Prisoner or: How I Planned to Kill Tony Blair,2007,The Prisoner or: How I Planned to Kill Tony Blair,2006,1.151802758
reignov07erme,Reign Over Me,2007,3/23/07,March,Friday,12,19661987,22646730.86,83204,7.5,61,8.8,Sony,1747,7460690,8593243.32,1671,2211,Reign Over Me,2007,Reign Over Me,2007,1.151802758
shooter07teri,Shooter,2007,3/23/07,March,Friday,12,47003582,54138855.39,251588,7.2,53,8.1,Par.,2806,14523571,16728289.14,2806,13210,Shooter,2007,Shooter,2007,1.151802758
tmnt07tmnt,TMNT,2007,3/23/07,March,Friday,12,54149098,62369080.43,53104,6.3,41,6.9,WB,3120,24255205,27937212.02,3110,122101,TMNT,2007,TMNT,2007,1.151802758
whatlov07veis,What Love Is,2007,3/23/07,March,Friday,12,18901,21770.22393,1071,5.6,14,7.4,BSky,42,11583,13341.33135,42,1000110002,What Love Is,2007,What Love Is,2007,1.151802758
bladeso07lory,Blades of Glory,2007,3/30/07,March,Friday,13,118594548,136597527.5,127881,6.3,64,7,P/DW,3467,33014202,38025848.92,3372,122100,Blades of Glory,2007,Blades of Glory,2007,1.151802758
efterbr06ppet,After the Wedding,2007,3/30/07,March,Friday,13,1534584,1767538.084,25078,7.8,78,8.2,IFC,55,47311,54492.94029,5,2311,After the Wedding,2007,Efter brylluppet,2006,1.151802758
hawkisd06ying,The Hawk Is Dying,2007,3/30/07,March,Friday,13,7006,8069.530124,1068,6.1,48,7.2,Strand,1,1042,1200.178474,1,111001,The Hawk Is Dying,2007,The Hawk Is Dying,2006,1.151802758
lookout07kout,The Lookout,2007,3/30/07,March,Friday,13,4600585,5298966.492,50211,7.1,73,8.8,Mira.,955,2017795,2324101.846,955,13200,The Lookout,2007,The Lookout,2007,1.151802758
meetthe07sons,Meet the Robinsons,2007,3/30/07,March,Friday,13,97822171,112671846.4,65120,6.9,61,6.6,BV,3435,25123781,28937640.25,3413,12101,Meet the Robinsons,2007,Meet the Robinsons,2007,1.151802758
raceyou05ttom,Race You to the Bottom,2007,3/30/07,March,Friday,13,5468,6298.057482,345,5.4,50, ,Reg.,1,1549,1784.142472,1,1111001,Race You to the Bottom,2007,Race You to the Bottom,2005,1.151802758
radiant06city,Radiant City,2007,3/30/07,March,Friday,13,78944,90927.91694,431,7,60, ,All.,4, , , ,12211,Radiant City,2007,Radiant City,2006,1.151802758
sommerv05lkon,Summer in Berlin,2007,3/30/07,March,Friday,13,8340,9606.035003,2449,7,50, ,DSt.,1,5536,6376.380069,1,13210,Summer in Berlin,2007,Sommer vorm Balkon,2005,1.151802758
ten'til06noon,Ten 'til Noon,2007,3/30/07,March,Friday,13,6404,7376.144863,1181,5.6,57,5,RadL,1,2520,2902.542951,1,121000,Ten 'til Noon,2007,Ten 'til Noon,2006,1.151802758
arewedo07yet?,Are We Done Yet?,2007,4/4/07,April,Wednesday,14,49662533,56832250.94,15349,4,36,3.6,SonR,2944,14262724,16321815.67,2877,2011110000,Are We Done Yet?,2007,Are We Done Yet?,2007,1.144368753
firehou07edog,Firehouse Dog,2007,4/4/07,April,Wednesday,14,13932383,15943783.75,4678,5.5,43,6.3,Fox,2881,3838916,4393135.514,2860,111001,Firehouse Dog,2007,Firehouse Dog,2007,1.144368753
zwartbo06boek,Black Book,2007,4/4/07,April,Wednesday,14,4398532,5033542.578,58773,7.8,71,8.2,SPC,193,112521,128765.5164,9,2311,Black Book,2007,Zwartboek,2006,1.144368753
reaping07ping,The Reaping,2007,4/5/07,April,Thursday,14,25126214,28753654.17,37040,5.7,36,6.4,WB,2603,10025203,11472529.05,2603,121000,The Reaping,2007,The Reaping,2007,1.144368753
daratt06ratt,Daratt,2007,4/6/07,April,Friday,14,3303,3779.84999,610,7,78, ,Artma,1,2352,2691.555306,1,13200,Daratt,2007,Daratt,2006,1.144368753
grindho07ouse,Grindhouse,2007,4/6/07,April,Friday,14,25037897,28652586.96,153812,7.6,77,8,W/Dim.,2629,11596613,13270801.55,2624,1212,Grindhouse,2007,Grindhouse,2007,1.144368753
hoax06hoax,The Hoax,2007,4/6/07,April,Friday,14,7164995,8199396.391,14468,6.7,70,8.7,Mira.,1069,1449320,1658556.521,235,23100,The Hoax,2007,The Hoax,2006,1.144368753
losmuer04rtos,Los Muertos,2007,4/6/07,April,Friday,14,3027,3464.004214,814,6.8,81, ,Fct.,1,1758,2011.800267,1,11111,Los Muertos,2007,Los muertos,2004,1.144368753
tvset06vset,The TV Set,2007,4/6/07,April,Friday,14,265198,303484.3045,5048,6.7,65,6.6,Think,19,34531,39516.1974,8,22100,The TV Set,2007,The TV Set,2006,1.144368753
wholene05hing,Whole New Thing,2007,4/6/07,April,Friday,14,11445,13097.30037,1163,6.8,54, ,Pict.,1,4949,5663.480957,1,12110,Whole New Thing,2007,Whole New Thing,2005,1.144368753
rockthe06ells,Rock the Bells,2007,4/11/07,April,Wednesday,15,5347,6118.93972,329,7.7,70, ,7Art,1,1325,1516.288597,1,1212,Rock the Bells,2007,Rock the Bells,2006,1.144368753
aquatee07ters,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,4/13/07,April,Friday,15,5520368,6317336.642,12078,6.9,54,7.4,First,877,3005175,3439028.366,877,11102,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,1.144368753
coeurs06eurs,Private Fears in Public Places,2007,4/13/07,April,Friday,15,134636,154073.2314,3301,7,77, ,IFC,6,14391,16468.61072,2,12200,Private Fears in Public Places,2007,Coeurs,2006,1.144368753
disturb07rbia,Disturbia,2007,4/13/07,April,Friday,15,80209692,91789465.18,184675,6.9,62,8.1,P/DW,3132,22224982,25433574.93,2925,13100,Disturbia,2007,Disturbia,2007,1.144368753
dreamin05hasa,Dreaming Lhasa,2007,4/13/07,April,Friday,15,21504,24608.50566,197,6.5,49, ,FRun,3,6060,6934.874641,1,12101,Dreaming Lhasa,2007,Dreaming Lhasa,2005,1.144368753
everyth06reen,Everything's Gone Green,2007,4/13/07,April,Friday,15,19373,22169.85584,1890,6.1,57,7,FInd.,4,3426,3920.607346,1,122100,Everything's Gone Green,2007,Everything's Gone Green,2006,1.144368753
hatsujo03jiru,The Glamorous Life of Sachiko Hanai,2007,4/13/07,April,Friday,15,5383,6160.136995,603,5.9,46, ,Palm,1,1787,2044.986961,1,121100,The Glamorous Life of Sachiko Hanai,2007,Hatsujô kateikyôshi: sensei no aijiru,2003,1.144368753
lonelyh07arts,Lonely Hearts,2007,4/13/07,April,Friday,15,188565,215787.8938,27,7,60,6.5,IDP,24,80423,92033.56819,23,0...211101,Lonely Hearts,2007,Lonely Hearts,2007,1.144368753
pathfin07nder,Pathfinder: Legend of the Ghost Warrior,2007,4/13/07,April,Friday,15,10232081,11709273.77,36836,5.4,29,4.8,Fox,1756,5001214,5723233.027,1720,1121000,Pathfinder,2007,Pathfinder,2007,1.144368753
perfect07nger,Perfect Stranger,2007,4/13/07,April,Friday,15,23984949,27447626.17,37353,5.7,31,4.9,SonR,2661,11206163,12823982.77,2661,121000,Perfect Stranger,2007,Perfect Stranger,2007,1.144368753
redline07line,Redline,2007,4/13/07,April,Friday,15,6881022,7874426.563,7841,3.9,24,3.4,Chic.,1607,3962385,4534429.58,1607,2111100001,Redline,2007,Redline,2007,1.144368753
redroad06road,Red Road,2007,4/13/07,April,Friday,15,154892,177253.5648,9332,6.9,73,7.9,Tar.,11,17009,19464.56811,3,13200,Red Road,2007,Red Road,2006,1.144368753
slowbur05burn,Slow Burn,2007,4/13/07,April,Friday,15,1237615,1416287.934,3268,5.9,34,5.3,LGF,1163,778123,890459.6469,1163,121100,Slow Burn,2007,Slow Burn,2005,1.144368753
yearoft07dogi,Year of the Dog,2007,4/13/07,April,Friday,15,1540141,1762489.235,5365,6.1,70,6.6,ParV,152,108223,123847.0195,7,121100,Year of the Dog,2007,Year of the Dog,2007,1.144368753
sangsat06awat,Syndromes and a Century,2007,4/18/07,April,Wednesday,16,16675,19082.34895,2564,7.6,71,8.4,Strand,2,5518,6314.626777,2,11211,Syndromes and a Century,2007,Sang sattawat,2006,1.144368753
alicene07neel,Alice Neel,2007,4/20/07,April,Friday,16,48969,56038.59345,86,8.1,60, ,SeeT,1,6207,7103.096847,1,..00001212,Alice Neel,2007,Alice Neel,2007,1.144368753
diosmom06momo,Goodbye Momo,2007,4/20/07,April,Friday,16,8453,9673.349066,56,7,38, ,Artma,1,4008,4586.62996,1,1..0001111,Goodbye Momo,2007,A dios momo,2006,1.144368753
