key,title,releaseyear,opening_date,releasemonth,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,mpaa,budget,country,language,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,studio,totaltheaters,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,metatitle,metayear,imdbtitle,imdbyear,cpimultiplier,sourcedataset,adjustedgrossbinned,nvotes_binned,dumpmonth
parklan13land,Parkland,2013,10/4/2013,October,Friday,40,653651,675722.419703185,12422,6.3,51,PG-13,10000000,USA,English,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,EXCL,257,310246,320721.880366181,257,0000122100,Parkland,2013,Parkland,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
pulling13ings,Pulling Strings,2013,10/4/2013,October,Friday,40,5842961,6040256.56680911,1548,6,57,PG,-1,Mexico,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,LGF,438,2467168,2550475.30069451,387,0000111101,Pulling Strings,2013,Pulling Strings,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
runnerr13nner,Runner Runner,2013,10/4/2013,October,Friday,40,19316646,19968898.9623971,54186,5.6,36,R,30000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Fox,3026,7706712,7966939.66749163,3026,0000221000,Runner Runner,2013,Runner Runner,2013,1.0337663672253,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
summit13mmit,The Summit,2013,10/4/2013,October,Friday,40,243550,251773.798737722,6,4.8,63, ,418668,Australia,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,IFC,70,20904,21609.8521404777,8,..331....1,The Summit,2013,The Summit,2013,1.0337663672253,Metacritic,"$100,000 to $10 million",Less than 100 votes,Dump month
tianzhu13ding,A Touch of Sin,2013,10/4/2013,October,Friday,40,154120,159324.072516763,7444,7.2,77, ,-1,China,Mandarin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KL,7,19867,20537.836417665,2,0000013210,A Touch of Sin,2013,Tian zhu ding,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
alltheb06lane,All the Boys Love Mandy Lane,2013,10/11/2013,October,Friday,41, , ,26920,5.6,44,R,750000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RTWC, , , , ,0001121000,All the Boys Love Mandy Lane,2013,All the Boys Love Mandy Lane,2006,1.0337663672253,Metacritic, ,"10,001-100,000 votes",Dump month
asilayd13ying,As I Lay Dying,2013,10/11/2013,October,Friday,41,16697,17260.7970335608,3215,5.4,50,R,5000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNE,2,7143,7384.19316109032,1,0000111000,As I Lay Dying,2013,As I Lay Dying,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
broadwa13diot,Broadway Idiot,2013,10/11/2013,October,Friday,41,27595,28526.7829035822,547,7.6,51, ,-1,USA,English,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FB,6,5514,5700.18774888031,1,0000001212,Broadway Idiot,2013,Broadway Idiot,2013,1.0337663672253,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
captain13lips,Captain Phillips,2013,10/11/2013,October,Friday,41,107100855,110717261.800074,345071,7.8,83,PG-13,55000000,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sony,3143,25718314,26586728.0349396,3020,0000002321,Captain Phillips,2013,Captain Phillips,2013,1.0337663672253,Metacritic,More than $100 million,"More than 100,000 votes",Dump month
cassada11daga,Cassadaga,2013,10/11/2013,October,Friday,41,2544,2629.90163822116,2804,5.3,32,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,AD,3,1678,1734.65996420405,3,0001221000,Cassadaga,2013,Cassadaga,2011,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
escapef13rrow,Escape from Tomorrow,2013,10/11/2013,October,Friday,41,171962,177768.532040797,7712,5.2,58, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PDA,30,63297,65434.3097462598,30,0001111000,Escape from Tomorrow,2013,Escape from Tomorrow,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
ghostte13mone,Ghost Team One,2013,10/11/2013,October,Friday,41,9195,9505.48174663664,1934,4.5,21,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TFA,15,7345,7593.01396726983,15,1001110001,Ghost Team One,2013,Ghost Team One,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
godlove13anda,God Loves Uganda,2013,10/11/2013,October,Friday,41,51229,52958.8172265849,984,7.5,77, ,1300000,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vari.,5,7300,7546.49448074469,1,0000002211,God Loves Uganda,2013,God Loves Uganda,2013,1.0337663672253,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
iamdivi13vine,I Am Divine,2013,10/11/2013,October,Friday,41,81497,84248.8576297603,1752,7.7,70, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TFC,10, , ,1,0000002311,I Am Divine,2013,I Am Divine,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
inevita13pete,The Inevitable Defeat of Mister and Pete,2013,10/11/2013,October,Friday,41,494608,511309.115360571,4372,7.5,61,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGF,147,254279,262865.078091682,147,0000002311,The Inevitable Defeat of Mister and Pete,2013,The Inevitable Defeat of Mister & Pete,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
machete13ills,Machete Kills,2013,10/11/2013,October,Friday,41,8008161,8278567.50512533,62464,5.6,41,R,20000000,Russia,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,ORF,2538,3837183,3966750.73028868,2538,0001121000,Machete Kills,2013,Machete Kills,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
romeo&j13etii,Romeo and Juliet (2013),2013,10/11/2013,October,Friday,41,1162635,1201892.96035899,8807,5.8,41,PG-13,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Rela.,461,520116,537678.427855754,461,0000111001,Romeo & Juliet,2013,Romeo & Juliet,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
sweetwa13ater,Sweetwater,2013,10/11/2013,October,Friday,41,6147,6354.56185933392,4788,6.2,38, ,7000000,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , , , ,0000122100,Sweetwater,2013,Sweetwater,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
zerocha13isma,Zero Charisma,2013,10/11/2013,October,Friday,41,9417,9734.97788016065,2246,6.3,63, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Trib.,5, , , ,0000122100,Zero Charisma,2013,Zero Charisma,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
camille131915,Camille Claudel 1915,2013,10/16/2013,October,Wednesday,42,35296,36487.8176975842,2417,6.5,65, ,3555358,France,French,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KL,4,5106,5278.41107105238,1,0000123100,Camille Claudel 1915,2013,Camille Claudel 1915,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
killyou13ings,Kill Your Darlings,2013,10/16/2013,October,Wednesday,42,1030064,1064845.51928956,28104,6.5,65,R,-1,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,SPC,78,53452,55256.8798609268,4,0000022100,Kill Your Darlings,2013,Kill Your Darlings,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
12years13lave,12 Years a Slave,2013,10/18/2013,October,Friday,42,56671993,58585600.3270276,484004,8.1,96,R,20000000,USA,English,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FoxS,1474,923715,954905.499901518,19,0000001321,12 Years a Slave,2013,12 Years a Slave,2013,1.0337663672253,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
2jacks12acks,2 Jacks,2013,10/18/2013,October,Friday,42, , ,243,4.8,38, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BGP, , , , ,1001110001,2 Jacks,2013,2 Jacks,2012,1.0337663672253,Metacritic, ,"101-1,000 votes",Dump month
allislo13lost,All Is Lost,2013,10/18/2013,October,Friday,42,6263670,6475171.3813981,62869,6.9,87,PG-13,9000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,RAtt.,483,93583,96742.9579440453,6,0000012200,All Is Lost,2013,All Is Lost,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
america13mise,American Promise,2013,10/18/2013,October,Friday,42,146702,151655.593604686,250,7,67, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RFG,8,18300,18917.924520223,2,0000012201,American Promise,2013,American Promise,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
bigasss13der!,Big Ass Spider!,2013,10/18/2013,October,Friday,42, , ,5862,5.3,53,PG-13,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,EpicPics, , , , ,0001121000,Big Ass Spider!,2013,Big Ass Spider!,2013,1.0337663672253,Metacritic, ,"1,001-10,000 votes",Dump month
carrie13rrie,Carrie (2013),2013,10/18/2013,October,Friday,42,35266619,36457444.6079488,112974,5.9,53,R,30000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SGem,3157,16101552,16645242.9177293,3157,0000121000,Carrie,2013,Carrie,2013,1.0337663672253,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
escapep13plan,Escape Plan,2013,10/18/2013,October,Friday,42,25135965,25984715.2247523,187304,6.7,49,R,50000000,USA,English,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,LG/S,2883,9885732,10219537.2570029,2883,0000023100,Escape Plan,2013,Escape Plan,2013,1.0337663672253,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
fifthes13tate,The Fifth Estate,2013,10/18/2013,October,Friday,42,3255008,3364917.79544929,31556,6.2,49,R,28000000,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BV,1769,1673351,1729853.98436282,1769,0000122100,The Fifth Estate,2013,The Fifth Estate,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
humansc12cale,The Human Scale,2013,10/18/2013,October,Friday,42,6878,7110.24507377562,544,7.3,50, ,780000,Denmark,English,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KS,3, , , ,0.00012211,The Human Scale,2013,The Human Scale,2012,1.0337663672253,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
i'minlo13girl,I'm In Love With a Church Girl,2013,10/18/2013,October,Friday,42,2387730,2468354.96801487,1190,4.5,23,PG,5000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HTR,458,971826,1004641.03359509,457,2000000002,I'm in Love with a Church Girl,2013,I'm in Love with a Church Girl,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
torni13orni,Torn,2013,10/18/2013,October,Friday,42,18202,18816.6154162349,436,5.7,59, ,450000,Pakistan,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FC,5,4881,5045.81363842669,1,0000111002,Torn,2013,Torn,2013,1.0337663672253,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
yearoft13dead,Birth of the Living Dead,2013,10/18/2013,October,Friday,42,9802,10132.9779315424,1251,7,65, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRun,10,1239,1280.83652899215,6,0000023200,Birth of the Living Dead,2013,Year of the Living Dead,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
lessala13auds,Bastards,2013,10/23/2013,October,Wednesday,43,24525,25353.1201562005,2485,6.1,69, ,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,IFC,2,4432,4581.65253954253,1,0000122100,Bastards,2013,Les salauds,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
almidan13idan,The Square (2013),2013,10/25/2013,October,Friday,43,124244,128439.26852954,7177,8.1,84, ,1500000,UK,Arabic,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Nou,9,16359,16911.3840014387,1,0000001322,The Square,2013,Al midan,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
badgran13ndpa,Jackass Presents: Bad Grandpa,2013,10/25/2013,October,Friday,43,102003019,105447290.397643,80401,6.6,54,R,15000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Par.,3345,32055177,33137563.878054,3336,0000022100,Jackass Presents: Bad Grandpa,2013,Bad Grandpa,2013,1.0337663672253,Metacritic,More than $100 million,"10,001-100,000 votes",Dump month
caucus13ucus,Caucus,2013,10/25/2013,October,Friday,43,10645,11004.4429791133,47,6.9,74, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFOA,2, , , ,0..0104101,Caucus,2013,Caucus,2013,1.0337663672253,Metacritic,"Less than $100,000",Less than 100 votes,Dump month
counsel13elor,The Counselor,2013,10/25/2013,October,Friday,43,16973715,17546855.6938676,84675,5.3,48,R,25000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Fox,3044,7842930,8107757.25450233,3044,0001211000,The Counselor,2013,The Counselor,2013,1.0337663672253,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
lavied'13dele,Blue Is the Warmest Color,2013,10/25/2013,October,Friday,43,2199787,2274065.81565944,102654,7.8,88, ,4444197,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,IFC,142,100316,103703.306894573,4,0000001221,Blue Is the Warmest Color,2013,La vie d'Adèle,2013,1.0337663672253,Metacritic,"$100,000 to $10 million","More than 100,000 votes",Dump month
lecapit12ital,Capital,2013,10/25/2013,October,Friday,43,101700,105134.039546813,4252,6.5,55,R,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cohen,34,22400,23156.3666258467,2,0000023100,Capital,2013,Le capital,2012,1.0337663672253,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
spinnin12ates,Spinning Plates,2013,10/25/2013,October,Friday,43,112449,116245.994228118,837,7.2,65, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TFA,6,20717,21416.5378298065,3,0000012211,Spinning Plates,2013,Spinning Plates,2012,1.0337663672253,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
wimie13imie,In the Name Of,2013,10/30/2013,October,Wednesday,44,9883,10216.7130072876,1915,6.4,52, ,-1,Poland,Polish,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FM,1,2635,2723.97437763867,1,0000112100,In the Name Of,2013,W imie...,2013,1.0337663672253,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
aboutti13imei,About Time,2013,11/1/2013,November,Friday,44,15322921,15872739.2440522,220628,7.8,55,R,12000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Uni.,1280,1076250,1114868.08627488,175,0000002311,About Time,2013,About Time,2013,1.03588207783961,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
bigsur13gsur,Big Sur,2013,11/1/2013,November,Friday,44,37466,38810.3579283388,1537,5.9,49,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,KE,13,16835,17439.0747804298,13,0000111100,Big Sur,2013,Big Sur,2013,1.03588207783961,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
brokenc12down,Broken Circle Breakdown,2013,11/1/2013,November,Friday,44,175058,181339.444782446,31932,7.8,71, ,-1,Belgium,Flemish,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Trib.,21,7100,7354.76275266123,1,0000001321,The Broken Circle Breakdown,2013,The Broken Circle Breakdown,2012,1.03588207783961,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
dallasb13club,Dallas Buyers Club,2013,11/1/2013,November,Friday,44,27298285,28277804.1872579,351659,8,84,R,5000000,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Focus,1110,260865,270225.37823563,9,0000001421,Dallas Buyers Club,2013,Dallas Buyers Club,2013,1.03588207783961,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
diana13iana,Diana,2013,11/1/2013,November,Friday,44,335359,347392.377742214,15689,5.5,35,PG-13,15000000,UK,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,EOne,100,67754,70185.1543019449,38,0000121000,Diana,2013,Diana,2013,1.03588207783961,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
ender's13game,Ender's Game,2013,11/1/2013,November,Friday,44,61737191,63952449.6930609,193745,6.7,51,PG-13,110000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,LG/S,3407,27017351,27986789.6916021,3407,0000012100,Ender's Game,2013,Ender's Game,2013,1.03588207783961,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
freebir13irds,Free Birds,2013,11/1/2013,November,Friday,44,55750480,57750923.0629556,18981,5.9,38,PG,55000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Rela.,3736,15805237,16372361.7443075,3736,0000121000,Free Birds,2013,Free Birds,2013,1.03588207783961,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
lastveg13egas,Last Vegas,2013,11/1/2013,November,Friday,44,63914167,66207540.1153478,111917,6.6,48,PG-13,28000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CBS,3237,16334566,16920684.1686882,3065,0000023100,Last Vegas,2013,Last Vegas,2013,1.03588207783961,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
manofta13ichi,Man of Tai Chi,2013,11/1/2013,November,Friday,44,100144,103737.37480317,29802,6.1,52,R,25000000,USA,Cantonese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,RTWC,110,61054,63244.7443804195,110,0000122100,Man of Tai Chi,2013,Man of Tai Chi,2013,1.03588207783961,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
nr.nobo09body,Mr. Nobody,2013,11/1/2013,November,Friday,44,3622,3751.96488593507,165900,7.9,63,R,47000000,Belgium,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Magn.,4,1612,1669.84190947745,4,0000001222,Mr. Nobody,2013,Mr. Nobody,2009,1.03588207783961,Metacritic,"Less than $100,000","More than 100,000 votes",Not a dump month
pervert12logy,The Pervert's Guide to Ideology,2013,11/1/2013,November,Friday,44,67966,70404.7613024469,4568,7.6,71, ,-1,UK,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zeit.,4,9165,9493.85924340002,1,0000002311,The Pervert's Guide to Ideology,2013,The Pervert's Guide to Ideology,2012,1.03588207783961,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
running13razy,Running From Crazy,2013,11/1/2013,November,Friday,44,33300,34494.873192059,248,6.6,59, ,-1,USA,English,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vita.,5,6822,7066.78753502182,1,0000012101,Running from Crazy,2013,Running from Crazy,2013,1.03588207783961,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
sali11sali,Sal,2013,11/1/2013,November,Friday,44,6883,7129.97634177003,320,4.6,41, ,7000000,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trib.,2,5375,5567.8661683879,1,1010110001,Sal,2013,Sal,2011,1.03588207783961,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
thesebi13walk,These Birds Walk,2013,11/1/2013,November,Friday,44,30408,31499.1022229469,274,7,82, ,-1,Pakistan,Urdu,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Osci.,2,5454,5649.70085253723,1,0000011112,These Birds Walk,2013,These Birds Walk,2013,1.03588207783961,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
caseofy13fyou,A Case of You,2013,11/6/2013,November,Wednesday,45,4187,4337.23825991445,9279,5.6,38,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,IFC,1, , ,1,0000221000,A Case of You,2013,A Case of You,2013,1.03588207783961,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
armstro13glie,The Armstrong Lie,2013,11/8/2013,November,Friday,45,383294,397047.385143455,6107,7.2,67,R,-1,USA,English,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SPC,77,28992,30032.293200726,5,0000013200,The Armstrong Lie,2013,The Armstrong Lie,2013,1.03588207783961,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
atberke13eley,At Berkeley,2013,11/8/2013,November,Friday,45,31736,32874.7536223179,428,7.3,81, ,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zipp.,6,5069,5250.88625256898,2,0000012211,At Berkeley,2013,At Berkeley,2013,1.03588207783961,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
bookthi13hief,The Book Thief,2013,11/8/2013,November,Friday,45,21488481,22259532.347897,105987,7.6,53,PG-13,19000000,USA,English,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fox,1316,105005,108772.797583548,4,0000002311,The Book Thief,2013,The Book Thief,2013,1.03588207783961,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
floresr13aras,Reaching for the Moon,2013,11/8/2013,November,Friday,45,45502,47134.7063058579,2113,7,44, ,-1,Brazil,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wlfe.,4,14573,15095.9095203566,2,0000012211,Reaching for the Moon,2013,Flores Raras,2013,1.03588207783961,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
ghostsi13hine,The Ghosts In Our Machine,2013,11/8/2013,November,Friday,45,20709,21452.0819499805,576,8.3,60, ,-1,Canada,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMI,2,8756,9070.18347356362,1,0000000115,The Ghosts in Our Machine,2013,The Ghosts in Our Machine,2013,1.03588207783961,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
goforsi13ters,Go For Sisters,2013,11/8/2013,November,Friday,45,70495,73024.5070773033,403,6.3,59, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Vari.,12,6001,6216.3283491155,2,0000112101,Go for Sisters,2013,Go for Sisters,2013,1.03588207783961,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
greatex13ions,Great Expectations (2013),2013,11/8/2013,November,Friday,45,258656,267937.114725682,59,6.9,60, ,1315853,UK,German,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MSF,86,88500,91675.5638888055,86,0000021002,Great Expectations,2013,Great Expectations,2013,1.03588207783961,Metacritic,"$100,000 to $10 million",Less than 100 votes,Not a dump month
howiliv13enow,How I Live Now,2013,11/8/2013,November,Friday,45,60213,62373.5675529564,23096,6.5,57,R,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Magn.,68,28547,29571.3256760873,68,0000122100,How I Live Now,2013,How I Live Now,2013,1.03588207783961,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
lejoura13ndra,Paris Countdown,2013,11/8/2013,November,Friday,45,1055,1092.85559212079,247,4.6,35, ,-1,France,French,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Scre., , , , ,0011210000,Paris Countdown,2013,Le jour attendra,2013,1.03588207783961,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
thor:th13orld,Thor: The Dark World,2013,11/8/2013,November,Friday,45,206362140,213766842.370628,441612,7,54,PG-13,170000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,BV,3841,85737841,88814292.8845621,3841,0000013200,Thor: The Dark World,2013,Thor: The Dark World,2013,1.03588207783961,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
