key,title,metatitle,imdbtitle,releaseyear,releasemonth,releaseday,opening_date,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,rank_in_year,studio,totaltheaters,mpaa,budget,country,language,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,metayear,imdbyear,cpimultiplier,sourcedataset,adjustedgrossbinned,nvotes_binned,dumpmonth
undersu00cion,Under Suspicion,Under Suspicion,Under Suspicion,2000,September,22,9/22/2000,Friday,38,260562,362164.679240069,18903,6.5,43,250,Lions,19,R,25000000,France,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,109863,152702.612642487,19,0000123100,2000,2000,1.38993667242372,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
urbanle00lcut,Urban Legends: Final Cut,Urban Legends: Final Cut,Urban Legends: Final Cut,2000,September,22,9/22/2000,Friday,38,21468807,29840282.162487,13508,4.1,16,353,Sony,2539,R,14000000,USA,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,8505513,11822124.4364767,2539,1111110000,2000,2000,1.38993667242372,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
womanon00ntop,Woman on Top,Woman on Top,Woman on Top,2000,September,22,9/22/2000,Friday,38,5020111,6977636.37853771,8820,5.3,41,263,FoxS,1086,R,8000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2008191,2791258.31613126,1085,0001221000,2000,2000,1.38993667242372,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
beautif00iful,Beautiful,Beautiful,Beautiful,2000,September,29,9/29/2000,Friday,39,3157348,4388513.77280368,3339,5.4,23,339,Dest.,646,PG-13,14000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1409433,1959022.61402418,646,0000111001,2000,2000,1.38993667242372,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
bestins00show,Best in Show,Best in Show,Best in Show,2000,September,29,9/29/2000,Friday,39,18715392,26013209.6795855,47413,7.5,78,32,WB,497,PG-13,6000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,413436,574649.858100173,13,0000002211,2000,2000,1.38993667242372,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
brokenh00medy,The Broken Hearts Club,The Broken Hearts Club: A Romantic Comedy,The Broken Hearts Club: A Romantic Comedy,2000,September,29,9/29/2000,Friday,39,1746585,2427642.54300518,6251,7,51,205,SPC,62, ,1000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,109694,152467.713344847,7,0000012211,2000,2000,1.38993667242372,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
cleopat98band,Cleopatra's Second Husband,Cleopatra's Second Husband,Cleopatra's Second Husband,2000,September,29,9/29/2000,Friday,39,175058,243319.534001151,198,4.5,43,254,Indic.,1, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7116,9890.78936096718,1,1000111001,2000,1998,1.38993667242372,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
girlfig00ight,Girlfight,Girlfight,Girlfight,2000,September,29,9/29/2000,Friday,39,1565852,2176435.11838803,8431,6.8,70,90,SGem,253,R,1000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197896,275062.907725964,28,0000012200,2000,2000,1.38993667242372,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
labuche99uche,La Buche,La bûche,La bûche,2000,September,29,9/29/2000,Friday,39,238754,331852.940287853,1484,6.4,66,114,Emp.,4, ,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22905,31836.4994818653,1,0000122100,2000,1999,1.38993667242372,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
maelstr00trom,Maelstrom,Maelstrom,Maelström,2000,September,29,9/29/2000,Friday,39,254380,353572.090731146,3445,7.2,66,132,All.,9,R,-1,Canada,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29514,41022.5909499136,9,0000012210,2002,2000,1.38993667242372,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
remembe00tans,Remember the Titans,Remember the Titans,Remember the Titans,2000,September,29,9/29/2000,Friday,39,115654751,160752779.754934,168391,7.8,48,215,BV,2803,PG,30000000,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20905831,29057781.1743926,1865,0000002311,2000,2000,1.38993667242372,Metacritic,More than $100 million,"More than 100,000 votes",Dump month
bambooz00zled,Bamboozled,Bamboozled,Bamboozled,2000,October,6,10/6/2000,Friday,40,2274979,3156624.88464368,8921,6.5,50,207,NL,243,R,10000000,USA,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,190720,264631.672643678,17,0000011111,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
bootmen00tmen,Bootmen,Bootmen,Bootmen,2000,October,6,10/6/2000,Friday,40,31288,43413.3587126437,1994,6.3,45,240,FoxS,11,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0, , , ,0000122100,2000,2000,1.38754022988506,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
digimon00ovie,Digimon: The Movie,Digimon: Digital Monsters,Digimon: The Movie,2000,October,6,10/6/2000,Friday,40,9631153,13363612.2476782,5472,5.9,20,347,Fox,1825,PG,5000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4233304,5873879.60533333,1823,0000111001,2000,2000,1.38754022988506,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
getcart00rter,Get Carter,Get Carter,Get Carter,2000,October,6,10/6/2000,Friday,40,14967182,20767567.1530115,28369,5.1,24,336,WB,2315,R,63600000,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,6637830,9210256.16413793,2315,0001221000,2000,2000,1.38754022988506,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
gohatto99atto,Taboo (Gohatto),Taboo,Gohatto,2000,October,6,10/6/2000,Friday,40,114425,158769.290804598,6237,6.9,75,47,NYer,3, ,-1,Japan,Japanese,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9947,13801.8626666667,2,0000012210,2000,1999,1.38754022988506,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
meetthe00ents,Meet the Parents,Meet the Parents,Meet the Parents,2000,October,6,10/6/2000,Friday,40,166244045,230670300.416322,270430,7,73,69,Uni.,2697,PG-13,55000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28623300,39715980.262069,2614,0000013200,2000,2000,1.38754022988506,Metacritic,More than $100 million,"More than 100,000 votes",Dump month
requiem00ream,Requiem for a Dream,Requiem for a Dream,Requiem for a Dream,2000,October,6,10/6/2000,Friday,40,3635482,5044377.53002299,611349,8.4,68,103,Art.,93,R,4500000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64770,89870.9806896552,2,0000001222,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","More than 100,000 votes",Dump month
tigerla00land,Tigerland,Tigerland,Tigerland,2000,October,6,10/6/2000,Friday,40,139692,193828.269793103,34167,7,55,183,Fox,5,R,10000000,USA,English,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26715,37068.1372413793,5,0000013200,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
twofami00ouse,Two Family House,Two Family House,Two Family House,2000,October,6,10/6/2000,Friday,40,1015122,1408522.61324138,1435,7.3,79,23,Lions,65,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,137853,191276.583310345,65,0000012211,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
yiyi00yiyi,Yi Yi (A One and a Two),Yi Yi,Yi yi,2000,October,6,10/6/2000,Friday,40,1136776,1577322.43236782,13935,8.1,92,2,Wins.,15, ,-1,Taiwan,Mandarin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20117,27913.1468045977,4,0000001222,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
billyel00liot,Billy Elliot,Billy Elliot,Billy Elliot,2000,October,13,10/13/2000,Friday,41,21995263,30519312.2794023,102499,7.7,74,60,Focus,510,PG-13,5000000,UK,English,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,215681,299266.064321839,10,0000002311,2000,2000,1.38754022988506,Metacritic,$10-100 million,"More than 100,000 votes",Dump month
contend00nder,The Contender,The Contender,The Contender,2000,October,13,10/13/2000,Friday,41,17872723,24799122.180092,20994,7,59,154,DW,1639,R,20000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5363900,7442627.03908046,1516,0000013200,2000,2000,1.38754022988506,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
ladiesm00sman,The Ladies Man,The Ladies Man,The Ladies Man,2000,October,13,10/13/2000,Friday,41,13616610,18893594.1696552,11076,5.1,22,340,Par.,2043, ,24000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5426390,7529334.42804598,2022,0001111000,2000,2000,1.38754022988506,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
lostsou00ouls,Lost Souls,Lost Souls,Lost Souls,2000,October,13,10/13/2000,Friday,41,16815253,23331840.0131954,9590,4.8,16,352,NL,1970,R,50000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7954766,11037557.8443218,1970,0011211000,2000,2000,1.38754022988506,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
ratcatc99cher,Ratcatcher,Ratcatcher,Ratcatcher,2000,October,13,10/13/2000,Friday,41,217244,301434.789701149,6377,7.5,76,40,First,2, ,30000,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10762,14932.707954023,2,0000012211,2000,1999,1.38754022988506,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
animalf00tory,Animal Factory,Animal Factory,Animal Factory,2000,October,20,10/20/2000,Friday,42,43805,60781.1997701149,10914,6.6,65,115,Silv.,3,R,3600000,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5746,7972.80616091954,1,0000023100,2000,2000,1.38754022988506,Metacritic,"Less than $100,000","10,001-100,000 votes",Dump month
bedazzl00zled,Bedazzled (2000),Bedazzled,Bedazzled,2000,October,20,10/20/2000,Friday,42,37886980,52569708.9388506,84667,6,49,212,Fox,2571,PG-13,48000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13106526,18185832.0990345,2568,0000122100,2000,2000,1.38754022988506,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
calle5400le54,Calle 54,Calle 54,Calle 54,2000,October,20,10/20/2000,Friday,42,187308,259897.38537931,688,7.6,84,13,Mira.,12, ,-1,Spain,French,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8702,12074.3750804598,1,0000001211,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
juikuen94enii,The Legend of Drunken Master,The Legend of Drunken Master,Jui kuen II,2000,October,20,10/20/2000,Friday,42,11555430,16033623.9986207,36234,7.6,74,56,Mira.,1345,R,10000000,Hong Kong,Cantonese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3845278,5335477.92009195,1342,0000002211,2000,1994,1.38754022988506,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
payitfo00ward,Pay It Forward,Pay It Forward,Pay It Forward,2000,October,20,10/20/2000,Friday,42,33519628,46509832.3407816,99773,7.2,40,266,WB,2130,PG-13,40000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9631359,13363898.0809655,2130,0000012211,2000,2000,1.38754022988506,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
yards00ards,The Yards,The Yards,The Yards,2000,October,20,10/20/2000,Friday,42,889352,1234011.67852874,16779,6.4,58,160,Mira.,146,R,24000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,57339,79560.1692413793,8,0000122100,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Dump month
soundan00fury,Sound and Fury,Sound and Fury,Sound and Fury,2000,October,25,10/25/2000,Wednesday,43,114882,159403.396689655,856,8,85,11,AL,6, ,-1,UK,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7104,9857.08579310345,2,0000001321,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
bookofs00tch2,Book of Shadows: Blair Witch 2,Book of Shadows: Blair Witch 2,Book of Shadows: Blair Witch 2,2000,October,27,10/27/2000,Friday,43,26437094,36682531.4862529,30960,4,15,354,Art.,3320,R,15000000,USA,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,13223887,18348675.207954,3317,1111110000,2000,2000,1.38754022988506,Metacritic,$10-100 million,"10,001-100,000 votes",Dump month
georgew00gton,George Washington,George Washington,George Washington,2000,October,27,10/27/2000,Friday,43,247406,343285.778114943,6542,7.4,82,17,Cow.,6, ,42000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20833,28906.6256091954,6,0000012211,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
littlev00pire,The Little Vampire,The Little Vampire,The Little Vampire,2000,October,27,10/27/2000,Friday,43,13572400,18832251.016092,7671,5.7,45,237,NL,2009,PG,35000000,Germany,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5719627,7936212.56243678,2009,0000121001,2000,2000,1.38754022988506,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
lovingj99ebel,Loving Jezebel,Loving Jezebel,Loving Jezebel,2000,October,27,10/27/2000,Friday,43,72190,100166.529195402,315,6,33,302,Focus,74,R,-1,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43775,60739.5735632184,74,0000111101,2000,1999,1.38754022988506,Metacritic,"$100,000 to $10 million","101-1,000 votes",Dump month
luckynu00bers,Lucky Numbers,Lucky Numbers,Lucky Numbers,2000,October,27,10/27/2000,Friday,43,10042516,13934394.9592644,8809,5,31,309,Par.,2528,R,63000000,France,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4536625,6294749.6954023,2497,0001221000,2000,2000,1.38754022988506,Metacritic,$10-100 million,"1,001-10,000 votes",Dump month
onceint00life,Once in the Life,Once in the Life,Once in the Life,2000,October,27,10/27/2000,Friday,43,54780,76009.4537931034,594,5.3,52,199,Lions,15,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28358,39347.8658390805,15,0001121001,2000,2000,1.38754022988506,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
stardom00rdom,Stardom,Stardom,Stardom,2000,October,27,10/27/2000,Friday,43,10886,15104.7629425287,1515,5.7,36,288,Lions,10,R,-1,Canada,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , ,0000121100,2000,2000,1.38754022988506,Metacritic,"Less than $100,000","1,001-10,000 votes",Dump month
zamanib00sbha,A Time for Drunken Horses,A Time for Drunken Horses,Zamani barayé masti asbha,2000,October,27,10/27/2000,Friday,43,587654,815393.566252874,5675,7.7,78,31,TSG,21, ,-1,Iran,Kurdish,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42188,58537.5472183908,16,0000002211,2000,2000,1.38754022988506,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Dump month
bluemoo00moon,Blue Moon,Blue Moon,Blue Moon,2000,November,3,11/3/2000,Friday,44,76544,106146.87540494,201,6,29,320,Castle,14,PG-13,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9230,12799.6402067777,3,0001111001,2000,2000,1.38674325100517,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
boesman00lena,Boesman and Lena,Boesman and Lena,Boesman and Lena,2000,November,3,11/3/2000,Friday,44,32625,45242.4985640437,199,6,59,151,Kino,8, ,-1,South Africa,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0001110101,2000,2000,1.38674325100517,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
charlie00gels,Charlie's Angels,Charlie's Angels,Charlie's Angels,2000,November,3,11/3/2000,Friday,44,125305545,173766618.842275,150304,5.5,52,193,Sony,3037,PG-13,93000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,40128550,55647995.8851235,3037,0001221000,2000,2000,1.38674325100517,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
kippur00ppur,Kippur,Kippur,Kippur,2000,November,3,11/3/2000,Friday,44,114283,158481.178954624,1346,6.4,75,51,Kino,5, ,-1,Israel,Hebrew,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17007,23584.3424698449,5,0000122100,2000,2000,1.38674325100517,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
legendo00ance,The Legend of Bagger Vance,The Legend of Bagger Vance,The Legend of Bagger Vance,2000,November,3,11/3/2000,Friday,44,30919168,42876947.550695,47234,6.7,47,225,DW,2162,PG-13,80000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11516712,15970722.6397702,2061,0000022100,2000,2000,1.38674325100517,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
restles98less,Restless,Restless,Restless,2000,November,3,11/3/2000,Friday,44,18154,25174.9369787478,61,6.2,39,270,Arro., , ,-1,China,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0, , , ,00.0201001,2000,1998,1.38674325100517,Metacritic,"Less than $100,000",Less than 100 votes,Not a dump month
himalay99chef,Himalaya l'enfance d'un chef,Himalaya,Himalaya - l'enfance d'un chef,2000,November,10,11/10/2000,Friday,45,132007,183059.816335439,4546,7.5,73,72,Lions,5, ,-1,France,Tibetan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35997,49918.5968064331,5,0000002211,2001,1999,1.38674325100517,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
littlen00icky,Little Nicky,Little Nicky,Little Nicky,2000,November,10,11/10/2000,Friday,45,39464775,54727510.3836875,83858,5.3,38,277,NL,2910,PG-13,85000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16063904,22276510.4567949,2910,0001111000,2000,2000,1.38674325100517,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
looking00echo,Looking for an Echo,Looking for an Echo,Looking for an Echo,2000,November,10,11/10/2000,Friday,45,13465,18672.4978747846,242,6.9,38,278,Reg.,7,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,11093.9460080414,7,0000011112,2000,2000,1.38674325100517,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
menofho00onor,Men of Honor,Men of Honor,Men of Honor,2000,November,10,11/10/2000,Friday,45,48818921,67699309.2181045,93074,7.2,56,176,Fox,2188,R,32000000,USA,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13339465,18498413.0607697,2092,0000013210,2000,2000,1.38674325100517,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
redplan00anet,Red Planet,Red Planet,Red Planet,2000,November,10,11/10/2000,Friday,45,17480890,24241506.2290638,49075,5.7,34,293,WB,2703,PG-13,80000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8721296,12094198.3680184,2703,0001221000,2000,2000,1.38674325100517,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
youcanc00onme,You Can Count on Me,You Can Count on Me,You Can Count on Me,2000,November,10,11/10/2000,Friday,45,9183362,12734965.2750373,23716,7.7,85,9,ParC,150,R,1200000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118170,163871.449971281,8,0000002211,2000,2000,1.38674325100517,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
6thday00hday,The 6th Day,The 6th Day,The 6th Day,2000,November,17,11/17/2000,Friday,46,34604280,47987251.7458932,103063,5.9,49,210,Sony,2516,PG-13,82000000,USA,English,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,13020883,18056621.6223779,2516,0000132000,2000,2000,1.38674325100517,Metacritic,$10-100 million,"More than 100,000 votes",Not a dump month
bounce00unce,Bounce,Bounce,Bounce,2000,November,17,11/17/2000,Friday,46,36805288,51039484.7353015,18077,5.7,52,192,Mira.,2028,PG-13,35000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11423716,15841761.0643998,1918,0000121000,2000,2000,1.38674325100517,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
howtheg00tmas,How the Grinch Stole Christmas,How the Grinch Stole Christmas,How the Grinch Stole Christmas,2000,November,17,11/17/2000,Friday,46,260044825,360615406.02757,152581,6,46,232,Uni.,3256,PG,123000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55082330,76385049.3771396,3127,0000121100,2000,2000,1.38674325100517,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
onedayi99mber,One Day in September,One Day in September,One Day in September,2000,November,17,11/17/2000,Friday,46,156818,217466.303136129,5108,7.9,82,15,SPC,5,R,-1,Switzerland,English,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15149,21007.7735094773,5,0000001321,2000,1999,1.38674325100517,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
rugrats00tsii,Rugrats in Paris: The Movie,Rugrats in Paris: The Movie - Rugrats II,Rugrats in Paris: The Movie - Rugrats II,2000,November,17,11/17/2000,Friday,46,76507756,106096614.28255,8639,6.1,62,133,Par.,2937, ,30000000,Germany,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,22718184,31504288.3370936,2934,0000121101,2000,2000,1.38674325100517,Metacritic,More than $100 million,"1,001-10,000 votes",Not a dump month
what'sc00ing?,What's Cooking,What's Cooking?,What's Cooking?,2000,November,17,11/17/2000,Friday,46,1045899,1450393.37948306,2312,7.1,57,163,Lions,50,PG-13,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,144586,200503.659689833,40,0000012211,2000,2000,1.38674325100517,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
102dalm00ians,102 Dalmatians,102 Dalmatians,102 Dalmatians,2000,November,22,11/22/2000,Wednesday,47,66957026,92852203.9128776,27796,4.8,35,291,BV,2704, ,85000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19883351,27573102.8066169,2704,0011210000,2000,2000,1.38674325100517,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
unbreak00able,Unbreakable,Unbreakable,Unbreakable,2000,November,22,11/22/2000,Wednesday,47,95011339,131756333.127214,267801,7.2,62,137,BV,2708,PG-13,75000000,USA,English,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,30330771,42060991.9820333,2708,0000012210,2000,2000,1.38674325100517,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
weekend99kend,The Weekend,The Weekend,The Weekend,2000,November,22,11/22/2000,Wednesday,47,32050,44445.1211947157,219,6.3,31,311,Strand,4, ,-1,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16266,22556.7657208501,4,0000021111,2000,1999,1.38674325100517,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
quills00ills,Quills,Quills,Quills,2000,November,24,11/24/2000,Friday,47,7065332,9797801.46711086,46057,7.3,70,85,FoxS,223,R,13500000,UK,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249383,345830.192165422,9,0000012211,2000,2000,1.38674325100517,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
