key,originalorder,title,studio,totalgross,totaltheaters,openinggross,openingtheaters,opening_year,opening_month,opening_day,boxofficemojo_url
mummy:t08eror,8525,The Mummy: Tomb of the Dragon Emperor,Uni.,"$102,491,776","3,778","$40,457,770","3,760",2008,8,1,http://www.boxofficemojo.com/movies/?id=themummytombofthedragonemperor.htm
mummyre01urns,8524,The Mummy Returns,Uni.,"$202,019,785","3,553","$68,139,035","3,401",2001,5,4,http://www.boxofficemojo.com/movies/?id=themummyreturns.htm
mungerr11road,5320,Munger Road,Free,"$266,689",32,"$36,605",1,2011,9,30,http://www.boxofficemojo.com/movies/?id=mungerroad.htm
munich05nich,5321,Munich,Uni.,"$47,403,685","1,498","$4,152,260",532,2005,12,23,http://www.boxofficemojo.com/movies/?id=munich.htm
munnabh03b.s.,5322,Munnabhai Mbbs,Eros,"$48,772",17,"$48,772",17,2003,12,19,http://www.boxofficemojo.com/movies/?id=munnabhaimbbs.htm
muppets11pets,8526,The Muppets,BV,"$88,631,237","3,440","$29,239,026","3,440",2011,11,23,http://www.boxofficemojo.com/movies/?id=themuppets.htm
muppets14nted,5323,Muppets Most Wanted,BV,"$51,183,113","3,194","$17,005,126","3,194",2014,3,21,http://www.boxofficemojo.com/movies/?id=muppetsmostwanted.htm
mur04mur,9718,Wall,Life,"$14,541",2,"$4,015",1,2005,8,26,http://www.boxofficemojo.com/movies/?id=wall.htm
muran11uran,5324,Muran,UTV,"$30,116",10,"$16,490",10,2011,9,30,http://www.boxofficemojo.com/movies/?id=muran.htm
murder.08.com,5331,Murder.com,Reg.,"$2,070",2,"$1,245",1,2008,7,11,http://www.boxofficemojo.com/movies/?id=murder.com.htm
murder211der2,5326,Murder 2,Eros,"$59,472",26,,26,2011,7,8,http://www.boxofficemojo.com/movies/?id=murder2.htm
murder313der3,5327,Murder 3,FIP,,12,,12,2013,2,14,http://www.boxofficemojo.com/movies/?id=murder3.htm
murderb02bers,5328,Murder by Numbers,WB,"$31,945,749","2,663","$9,307,394","2,663",2002,4,19,http://www.boxofficemojo.com/movies/?id=murderbynumbers.htm
murderb05ball,5332,Murderball,Think,"$1,531,154",97,"$57,286",8,2005,7,8,http://www.boxofficemojo.com/movies/?id=murderball.htm
murdere13even,5325,Murder 11,Indic.,"$22,107",2,"$8,106",2,2013,10,2,http://www.boxofficemojo.com/movies/?id=murder11.htm
murderi14park,5330,Murder in the Park,IFC,"$12,088",3,"$1,310",1,2015,6,26,http://www.boxofficemojo.com/movies/?id=murderinthepark.htm
muscles13oals,5334,Muscle Shoals,Magn.,"$696,241",56,"$13,901",1,2013,9,27,http://www.boxofficemojo.com/movies/?id=muscleshoals.htm
museumh12ours,5335,Museum Hours,CGld,"$561,457",19,"$29,400",2,2013,6,28,http://www.boxofficemojo.com/movies/?id=museumhours.htm
musical11airs,5340,Musical Chairs,Pala.,"$31,478",12,"$9,092",9,2012,3,23,http://www.boxofficemojo.com/movies/?id=musicalchairs.htm
musican07rics,5336,Music and Lyrics,WB,"$50,572,589","2,955","$13,623,630","2,955",2007,2,14,http://www.boxofficemojo.com/movies/?id=musicandlyrics.htm
musiccomax),5337,Music Country (IMAX),Imax,,,,,,,,http://www.boxofficemojo.com/movies/?id=musiccountry(imax).htm
musicfr04eout,5338,Music from the Inside Out,Emr.,"$141,504",4,"$13,444",1,2005,4,22,http://www.boxofficemojo.com/movies/?id=musicfromtheinsideout.htm
musicne11pped,8527,The Music Never Stopped,RAtt.,"$258,223",33,"$76,543",32,2011,3,18,http://www.boxofficemojo.com/movies/?id=themusicneverstopped.htm
musicof15gers,8528,The Music of Strangers,Orch.,"$1,176,781",82,"$24,614",3,2016,6,10,http://www.boxofficemojo.com/movies/?id=themusicofstrangers.htm
musicwi07thin,5339,Music Within,MGM,"$154,087",18,"$52,744",17,2007,10,26,http://www.boxofficemojo.com/movies/?id=musicwithin.htm
musimes00ahat,2256,Divided We Fall,SPC,"$1,328,815",37,"$28,583",5,2001,6,8,http://www.boxofficemojo.com/movies/?id=dividedwefall.htm
muskete01teer,8529,The Musketeer,Uni.,"$27,073,640","2,500","$10,312,740","2,438",2001,9,7,http://www.boxofficemojo.com/movies/?id=themusketeer.htm
mustang15tang,5342,Mustang,Cohen,"$845,464",57,"$20,321",3,2015,11,20,http://www.boxofficemojo.com/movies/?id=mustang.htm
mustlov05dogs,5341,Must Love Dogs,WB,"$43,894,863","2,505","$12,855,321","2,505",2005,7,29,http://www.boxofficemojo.com/movies/?id=mustlovedogs.htm
mutanta01iens,8530,The Mutant Chronicles,Magn.,"$6,820",2,"$4,724",2,2009,4,24,http://www.boxofficemojo.com/movies/?id=themutantchronicles.htm
mutlulu07uluk,1217,Bliss (2009),FRun,"$40,349",3,"$7,039",1,2009,8,7,http://www.boxofficemojo.com/movies/?id=bliss(2009).htm
mutuala05tion,5343,Mutual Appreciation,GCR,"$103,509",5,"$13,142",1,2006,9,1,http://www.boxofficemojo.com/movies/?id=mutualappreciation.htm
mvp:mos00mate,5344,MVP: Most Valuable Primate,Equin.,"$1,248,746",205,"$99,518",32,2000,8,11,http://www.boxofficemojo.com/movies/?id=mvpmostvaluableprimate.htm
myall-a15ican,5346,My All American,CE,"$2,246,000","1,565","$1,365,000","1,565",2015,11,13,http://www.boxofficemojo.com/movies/?id=myallamerican.htm
myarchi03tect,5348,My Architect,NYer,"$2,750,707",39,"$37,929",2,2003,11,12,http://www.boxofficemojo.com/movies/?id=myarchitect.htm
mybaby'04addy,5349,My Baby's Daddy,Mira.,"$17,669,317","1,448","$7,548,819","1,447",2004,1,9,http://www.boxofficemojo.com/movies/?id=mybabysdaddy.htm
mybestf08girl,5351,My Best Friend's Girl,LGF,"$19,219,250","2,636","$8,265,357","2,604",2008,9,19,http://www.boxofficemojo.com/movies/?id=mybestfriendsgirl.htm
mybestf16ding,5352,My Best Friend's Wedding (2016),Sony,"$78,578",37,"$39,984",37,2016,8,12,http://www.boxofficemojo.com/movies/?id=mybestfriendswedding(2016).htm
mybigfa02ding,5353,My Big Fat Greek Wedding,IFC,"$241,438,208","2,016","$597,362",108,2002,4,19,http://www.boxofficemojo.com/movies/?id=mybigfatgreekwedding.htm
mybigfa05ovie,5355,My Big Fat Independent Movie,BFM,"$4,655",1,"$4,655",1,2005,9,30,http://www.boxofficemojo.com/movies/?id=mybigfatindependentmovie.htm
mybigfa16ing2,5354,My Big Fat Greek Wedding 2,Uni.,"$59,689,605","3,179","$17,861,950","3,133",2016,3,25,http://www.boxofficemojo.com/movies/?id=mybigfatgreekwedding2.htm
myblood09tine,5356,My Bloody Valentine 3-D,LGF,"$51,545,952","2,534","$21,241,456","2,534",2009,1,16,http://www.boxofficemojo.com/movies/?id=mybloodyvalentine3-d.htm
myblueb07ghts,5357,My Blueberry Nights,Wein.,"$867,275",69,"$74,146",6,2008,4,4,http://www.boxofficemojo.com/movies/?id=myblueberrynights.htm
mybolly06ride,5358,My Bollywood Bride,Kos.,,5,,5,2007,6,8,http://www.boxofficemojo.com/movies/?id=mybollywoodbride.htm
myboss'03hter,5359,My Boss's Daughter,Dim.,"$15,550,605","2,206","$4,855,798","2,201",2003,8,22,http://www.boxofficemojo.com/movies/?id=mybosssdaughter.htm
mybroth06ther,5360,My Brother,Code,"$65,797",28,"$28,613",28,2007,3,16,http://www.boxofficemojo.com/movies/?id=mybrother.htm
mybroth12evil,5362,My Brother The Devil,P/108,"$44,906",4,"$10,305",2,2013,3,22,http://www.boxofficemojo.com/movies/?id=mybrotherthedevil.htm
mycount06ntry,5363,"My Country, My Country",Zeit.,"$33,620",4,"$3,546",1,2006,8,4,http://www.boxofficemojo.com/movies/?id=mycountrymycountry.htm
mydatew04drew,5364,My Date with Drew,Slow,"$181,041",58,"$85,223",58,2005,8,5,http://www.boxofficemojo.com/movies/?id=mydatewithdrew.htm
mydogsk00skip,5365,My Dog Skip,WB,"$34,134,641","2,331","$56,943",5,2000,1,14,http://www.boxofficemojo.com/movies/?id=mydogskip.htm
mydogtu09ulip,5366,My Dog Tulip,NYer,"$246,574",5,"$11,550",1,2010,9,1,http://www.boxofficemojo.com/movies/?id=mydogtulip.htm
myeong-14yang,7509,The Admiral: Roaring Currents,CJ,"$2,589,811",45,"$51,431",1,2014,8,8,http://www.boxofficemojo.com/movies/?id=theadmiralroaringcurrents.htm
myfirst01ster,5368,My First Mister,ParC,"$568,762",103,"$102,456",33,2001,10,12,http://www.boxofficemojo.com/movies/?id=myfirstmister.htm
myfirst06ding,5369,My First Wedding,Indic.,"$14,982",5,"$10,120",5,2006,8,18,http://www.boxofficemojo.com/movies/?id=myfirstwedding.htm
myflesh03lood,5370,My Flesh and Blood,Strand,"$40,573",7,"$18,763",7,2003,11,28,http://www.boxofficemojo.com/movies/?id=myfleshandblood.htm
myfrien11into,5371,My Friend Pinto,UTV,,7,,7,2011,10,14,http://www.boxofficemojo.com/movies/?id=myfriendpinto.htm
mykidco07that,5376,My Kid Could Paint That,SPC,"$231,574",20,"$26,290",8,2007,10,5,http://www.boxofficemojo.com/movies/?id=mykidcouldpaintthat.htm
mykingd01gdom,5378,My Kingdom,First,"$4,296",1,"$2,607",1,2002,12,6,http://www.boxofficemojo.com/movies/?id=mykingdom.htm
mylifed14refn,5380,My Life Directed,RTWC,,,,,2015,2,27,http://www.boxofficemojo.com/movies/?id=mylifedirected.htm
mylifei09uins,5381,My Life in Ruins,FoxS,"$8,665,206","1,165","$3,223,161","1,164",2009,6,5,http://www.boxofficemojo.com/movies/?id=mylifeinruins.htm
mylifew03utme,5382,My Life Without Me,SPC,"$400,948",39,"$40,515",7,2003,9,26,http://www.boxofficemojo.com/movies/?id=mylifewithoutme.htm
mymom's08iend,3598,Homeland Security,Sony,,,,,,,,http://www.boxofficemojo.com/movies/?id=homelandsecurity.htm
mynamei07ruce,5388,My Name Is Bruce,Imag.,"$173,066",4,"$16,432",1,2008,10,31,http://www.boxofficemojo.com/movies/?id=mynameisbruce.htm
mynamei10khan,5389,My Name is Khan,FoxS,"$4,018,771",125,"$1,944,027",120,2010,2,12,http://www.boxofficemojo.com/movies/?id=mynameiskhan.htm
mynazil15gacy,9843,What Our Fathers Did: A Nazi Legacy,Osci.,"$40,119",14,"$8,132",2,2015,11,6,http://www.boxofficemojo.com/movies/?id=whatourfathersdidanazilegacy.htm
mynhank13anke,8314,The Lady Assassin,AR,,,,,2013,6,28,http://www.boxofficemojo.com/movies/?id=theladyassassin.htm
myoldla14lady,5390,My Old Lady,Cohen,"$4,013,786",273,"$124,680",11,2014,9,10,http://www.boxofficemojo.com/movies/?id=myoldlady.htm
myonean09only,5391,My One and Only,Free,"$2,479,538",256,"$58,692",4,2009,8,21,http://www.boxofficemojo.com/movies/?id=myoneandonly.htm
myperes10oika,5392,My Perestroika,ICir,"$242,707",19,"$17,680",1,2011,3,23,http://www.boxofficemojo.com/movies/?id=myperestroika.htm
myreinc11tion,5394,My Reincarnation,Long Shot,"$92,822",5,"$6,498",1,2011,10,28,http://www.boxofficemojo.com/movies/?id=myreincarnation.htm
mysiste09eper,5395,My Sister's Keeper,WB (NL),"$49,200,230","2,606","$12,442,212","2,606",2009,6,26,http://www.boxofficemojo.com/movies/?id=mysisterskeeper.htm
mysoult10take,5396,My Soul to Take,Uni.,"$14,744,435","2,572","$6,842,220","2,572",2010,10,8,http://www.boxofficemojo.com/movies/?id=mysoultotake.htm
mysteri04skin,5409,Mysterious Skin,Tar.,"$713,240",23,"$17,425",1,2005,5,6,http://www.boxofficemojo.com/movies/?id=mysteriousskin.htm
mysteri08urgh,8531,The Mysteries of Pittsburgh,PArch,"$80,238",20,"$37,572",20,2009,4,10,http://www.boxofficemojo.com/movies/?id=themysteriesofpittsburgh.htm
mystery09team,5410,Mystery Team,RAtt.,"$89,442",4,"$7,840",1,2009,8,28,http://www.boxofficemojo.com/movies/?id=mysteryteam.htm
mysticm01seur,8533,The Mystic Masseur,Think,"$399,110",36,"$18,550",2,2002,5,3,http://www.boxofficemojo.com/movies/?id=themysticmasseur.htm
mysticr03iver,5411,Mystic River,WB,"$90,135,191","1,581","$640,815",13,2003,10,8,http://www.boxofficemojo.com/movies/?id=mysticriver.htm
mysuici09cide,725,Archie's Final Project,Rocket,"$17,282",1,"$3,657",1,2011,9,23,http://www.boxofficemojo.com/movies/?id=archiesfinalproject.htm
mysumme04love,5397,My Summer of Love,Focus,"$1,000,915",63,"$90,022",17,2005,6,17,http://www.boxofficemojo.com/movies/?id=mysummeroflove.htm
mysuper06iend,5398,My Super Ex-Girlfriend,Fox,"$22,530,295","2,702","$8,603,460","2,702",2006,7,21,http://www.boxofficemojo.com/movies/?id=mysuperex-girlfriend.htm
mythoft10over,8534,The Myth of the American Sleepover,IFC,"$41,045",3,"$8,700",1,2011,7,22,http://www.boxofficemojo.com/movies/?id=themythoftheamericansleepover.htm
myuncle12fael,5399,My Uncle Rafael,RM,"$243,616",14,"$109,747",14,2012,9,21,http://www.boxofficemojo.com/movies/?id=myunclerafael.htm
myweekw11ilyn,5402,My Week with Marilyn,Wein.,"$14,600,347",630,"$1,750,507",244,2011,11,23,http://www.boxofficemojo.com/movies/?id=myweekwithmarilyn.htm
mywinni07ipeg,5405,My Winnipeg,IFC,"$159,363",10,"$14,309",2,2008,6,13,http://www.boxofficemojo.com/movies/?id=mywinnipeg.htm
myyearw09tsex,5407,My Year Without Sex,Strand,"$3,119",1,$528,1,2010,3,12,http://www.boxofficemojo.com/movies/?id=myyearwithoutsex.htm
nacholi06ibre,5414,Nacho Libre,Par.,"$80,197,993","3,083","$28,309,599","3,070",2006,6,16,http://www.boxofficemojo.com/movies/?id=nacholibre.htm
naissan07vres,9770,Water Lilies,Koch,"$85,440",3,"$7,418",2,2008,4,4,http://www.boxofficemojo.com/movies/?id=waterlilies.htm
nakedbo07ing!,5415,Naked Boys Singing,TLA,"$25,526",3,"$3,690",1,2007,10,12,http://www.boxofficemojo.com/movies/?id=nakedboyssinging.htm
nakedfa04fame,5416,Naked Fame,Reg.,"$29,220",2,"$2,837",1,2005,2,18,http://www.boxofficemojo.com/movies/?id=nakedfame.htm
nakedin05shes,5417,Naked in Ashes,Jour,"$72,073",6,"$9,690",1,2005,10,21,http://www.boxofficemojo.com/movies/?id=nakedinashes.htm
namaste07ndon,5418,Namastey London,Eros,"$1,207,007",65,"$578,224",65,2007,3,23,http://www.boxofficemojo.com/movies/?id=namasteylondon.htm
namesak06sake,8536,The Namesake,FoxS,"$13,569,248",335,"$248,552",6,2007,3,9,http://www.boxofficemojo.com/movies/?id=thenamesake.htm
na-moo-08nsan,9381,Treeless Mountain,Osci.,"$60,336",4,"$5,014",1,2009,4,22,http://www.boxofficemojo.com/movies/?id=treelessmountain.htm
nancydr07drew,5419,Nancy Drew,WB,"$25,612,520","2,612","$6,832,318","2,612",2007,6,15,http://www.boxofficemojo.com/movies/?id=nancydrew.htm
nanjing09ing!,1753,City of Life and Death,Kino,"$122,558",9,"$5,610",1,2011,5,11,http://www.boxofficemojo.com/movies/?id=cityoflifeanddeath.htm
nanking07king,5420,Nanking,Think,"$161,182",10,"$6,316",1,2007,12,12,http://www.boxofficemojo.com/movies/?id=nanking.htm
nannerl10zart,5282,Mozart's Sister,MBox,"$707,885",36,"$34,046",7,2011,8,19,http://www.boxofficemojo.com/movies/?id=mozartssister.htm
nannydi07ries,8537,The Nanny Diaries,MGM/W,"$25,930,652","2,636","$7,480,927","2,629",2007,8,24,http://www.boxofficemojo.com/movies/?id=thenannydiaries.htm
nannymc05phee,5421,Nanny McPhee,Uni.,"$47,144,110","2,148","$14,503,650","1,995",2006,1,27,http://www.boxofficemojo.com/movies/?id=nannymcphee.htm
nannymc10bang,5422,Nanny McPhee Returns,Uni.,"$29,011,215","2,798","$8,407,685","2,784",2010,8,20,http://www.boxofficemojo.com/movies/?id=nannymcpheereturns.htm
naopare14elho,5914,Paul Coelho's Best Story,MBox,"$8,808",5,"$5,295",5,2015,7,31,http://www.boxofficemojo.com/movies/?id=paulcoelhosbeststory.htm
napola-04hrer,1002,Before the Fall,Pict.,"$144,254",4,"$8,036",1,2005,10,7,http://www.boxofficemojo.com/movies/?id=beforethefall.htm
napoleo04mite,5423,Napoleon Dynamite,FoxS,"$44,540,956","1,027","$116,666",6,2004,6,11,http://www.boxofficemojo.com/movies/?id=napoleondynamite.htm
napudea09iny?,9348,Toys in the Attic,Hann.,"$64,918",27,"$19,913",27,2012,9,7,http://www.boxofficemojo.com/movies/?id=toysintheattic.htm
naqoyqa02atsi,5424,Naqoyqatsi,Mira.,"$133,058",9,"$17,154",2,2002,10,18,http://www.boxofficemojo.com/movies/?id=naqoyqatsi.htm
narc02narc,5425,Narc,Par.,"$10,465,659",822,"$63,303",6,2002,12,20,http://www.boxofficemojo.com/movies/?id=narc.htm
narcocu13tura,5426,Narco Cultura,Cdgm.,"$145,088",46,"$6,093",1,2013,11,22,http://www.boxofficemojo.com/movies/?id=narcocultura.htm
nareuli16rayo,6345,Remember You,CJ,"$14,814",2,,,2016,1,15,http://www.boxofficemojo.com/movies/?id=rememberyou.htm
nascar:04ence,5428,NASCAR 3D: The IMAX Experience (IMAX),WB,"$21,583,831",73,"$1,452,639",68,2004,3,12,http://www.boxofficemojo.com/movies/?id=nascar3dtheimaxexperience(imax).htm
nashann99agou,6075,Postmen in the Mountains,Shad.,"$203,975",7,"$2,334",1,2003,12,25,http://www.boxofficemojo.com/movies/?id=postmeninthemountains.htm
nastyba15baby,5429,Nasty Baby,Orch.,"$79,800",18,"$8,023",2,2015,10,23,http://www.boxofficemojo.com/movies/?id=nastybaby.htm
nathali03alie,5430,Nathalie,Koch,"$31,008",2,"$10,351",2,2006,4,14,http://www.boxofficemojo.com/movies/?id=nathalie.htm
nationa03rity,5437,National Security,Sony,"$36,381,186","2,729","$14,369,694","2,729",2003,1,17,http://www.boxofficemojo.com/movies/?id=nationalsecurity.htm
nationa04gers,5434,National Lampoon's Gold Diggers,P&A,"$527,000","1,062","$403,164","1,062",2004,9,17,http://www.boxofficemojo.com/movies/?id=nationallampoonsgolddiggers.htm
nationa04sure,5438,National Treasure,BV,"$173,008,894","3,243","$35,142,554","3,017",2004,11,19,http://www.boxofficemojo.com/movies/?id=nationaltreasure.htm
nationa07rets,5439,National Treasure: Book of Secrets,BV,"$219,964,115","3,832","$44,783,772","3,832",2007,12,21,http://www.boxofficemojo.com/movies/?id=nationaltreasurebookofsecrets.htm
nationa14lery,5432,National Gallery,Zipp.,"$253,941",15,"$10,049",1,2014,11,5,http://www.boxofficemojo.com/movies/?id=nationalgallery.htm
nationa15dead,2394,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,Magn.,"$62,660",22,"$5,254",1,2015,9,25,http://www.boxofficemojo.com/movies/?id=drunkstonedbrilliantdeadthestoryofthenationallampoon.htm
nationa16bird,5431,National Bird,FR,"$10,656",8,"$3,030",1,2016,11,11,http://www.boxofficemojo.com/movies/?id=nationalbird.htm
nativit06tory,8538,The Nativity Story,NL,"$37,629,831","3,083","$7,849,304","3,083",2006,12,1,http://www.boxofficemojo.com/movies/?id=thenativitystory.htm
nat-soo08sool,2064,Daytime Drinking,Elev.,"$4,970",1,$389,1,2009,6,5,http://www.boxofficemojo.com/movies/?id=daytimedrinking.htm
natural11tion,5441,Natural Selection,CGld,"$55,282",3,"$10,375",1,2012,3,16,http://www.boxofficemojo.com/movies/?id=naturalselection.htm
natural16ters,5440,Natural Born Pranksters,LGF,,,,,2016,4,1,http://www.boxofficemojo.com/movies/?id=naturalbornpranksters.htm
naturec12alls,5442,Nature Calls,Magn.,$646,2,$382,2,2012,11,9,http://www.boxofficemojo.com/movies/?id=naturecalls.htm
natureo10ence,8539,The Nature of Existence,WS,"$54,645",4,"$2,977",1,2010,6,18,http://www.boxofficemojo.com/movies/?id=thenatureofexistence.htm
navigat01tors,8540,The Navigators,First,"$3,052",1,"$1,940",1,2003,2,21,http://www.boxofficemojo.com/movies/?id=thenavigators.htm
neal'n'05ikki,5443,Neal -N- Nikki,Yash,"$111,551",44,"$75,005",44,2005,12,9,http://www.boxofficemojo.com/movies/?id=neal-n-nikki.htm
nearing05race,5444,Nearing Grace,Whtw.,,63,,63,2006,10,13,http://www.boxofficemojo.com/movies/?id=nearinggrace.htm
nebrask13aska,5445,Nebraska,Par.,"$17,654,912",968,"$140,401",4,2013,11,15,http://www.boxofficemojo.com/movies/?id=nebraska.htm
necessa13yman,1633,Charlie Countryman,MNE,"$11,650",15,"$7,973",15,2013,11,15,http://www.boxofficemojo.com/movies/?id=charliecountryman.htm
nedkell03elly,5446,Ned Kelly,Focus,"$86,959",22,"$43,704",22,2004,3,26,http://www.boxofficemojo.com/movies/?id=nedkelly.htm
needfor14peed,5447,Need for Speed,BV,"$43,577,636","3,115","$17,844,939","3,115",2014,3,14,http://www.boxofficemojo.com/movies/?id=needforspeed.htm
neerja16erja,5448,Neerja,FIP,"$1,585,687",121,"$626,528",73,2016,2,19,http://www.boxofficemojo.com/movies/?id=neerja.htm
neighbo14orsi,5450,Neighbors,Uni.,"$150,157,400","3,311","$49,033,915","3,279",2014,5,9,http://www.boxofficemojo.com/movies/?id=neighbors.htm
neighbo16sing,5451,Neighbors 2: Sorority Rising,Uni.,"$55,455,765","3,416","$21,760,405","3,384",2016,5,20,http://www.boxofficemojo.com/movies/?id=neighbors2sororityrising.htm
neilyou06gold,5453,Neil Young: Heart of Gold,ParC,"$1,904,606",65,"$53,908",4,2006,2,10,http://www.boxofficemojo.com/movies/?id=neilyoungheartofgold.htm
neilyou11neys,5452,Neil Young Journeys,SPC,"$215,026",23,"$12,025",3,2012,6,29,http://www.boxofficemojo.com/movies/?id=neilyoungjourneys.htm
neledis06onne,7443,Tell No One,MBox,"$6,177,192",112,"$169,707",8,2008,7,2,http://www.boxofficemojo.com/movies/?id=tellnoone.htm
nenette10ette,5455,Nenette,Kino,"$18,009",3,"$1,176",1,2010,12,22,http://www.boxofficemojo.com/movies/?id=nenette.htm
neondem16emon,8541,The Neon Demon,BG,"$1,333,124",783,"$589,014",783,2016,6,24,http://www.boxofficemojo.com/movies/?id=theneondemon.htm
neruda16ruda,5458,Neruda,Orch.,"$938,948",46,"$29,402",3,2016,12,16,http://www.boxofficemojo.com/movies/?id=neruda.htm
nerve16erve,5459,Nerve,LGF,"$38,583,626","2,538","$9,445,456","2,538",2016,7,27,http://www.boxofficemojo.com/movies/?id=nerve.htm
